#{"t_start": 1649921344.9907427, "env_id": "PandaPickAndPlaceCluttered-v1"}
r,l,t,is_success
-75.0,50,8.849835,0.0
-75.0,50,9.048816,0.0
-75.0,50,18.022637,0.0
-75.0,50,27.096846,0.0
-75.0,50,36.158229,0.0
-75.0,50,45.200153,0.0
-75.0,50,54.254006,0.0
-75.0,50,63.309965,0.0
-75.0,50,72.35508,0.0
-75.0,50,81.39324,0.0
-75.0,50,90.412873,0.0
-75.0,50,99.457184,0.0
-75.0,50,108.503467,0.0
-75.0,50,117.507704,0.0
-75.0,50,126.536373,0.0
-75.0,50,135.559766,0.0
-75.0,50,144.572156,0.0
-75.0,50,153.58252,0.0
-75.0,50,162.600543,0.0
-75.0,50,171.625301,0.0
-75.0,50,180.64517,0.0
-75.0,50,189.669174,0.0
-75.0,50,198.689977,0.0
-75.0,50,207.677875,0.0
-75.0,50,216.698757,0.0
-75.0,50,225.742961,0.0
-72.5,50,234.825222,0.0
-75.0,50,243.895556,0.0
-75.0,50,252.911505,0.0
-75.0,50,261.950555,0.0
-75.0,50,270.984087,0.0
-75.0,50,280.027308,0.0
-75.0,50,289.07023,0.0
-75.0,50,298.147868,0.0
-75.0,50,307.134331,0.0
-75.0,50,316.205758,0.0
-75.0,50,325.216597,0.0
-75.0,50,334.304254,0.0
-75.0,50,343.339362,0.0
-75.0,50,352.377242,0.0
-75.0,50,361.410279,0.0
-75.0,50,370.424578,0.0
-75.0,50,379.432327,0.0
-75.0,50,388.477237,0.0
-75.0,50,397.505007,0.0
-75.0,50,406.514111,0.0
-75.0,50,415.56721,0.0
-75.0,50,424.600869,0.0
-75.0,50,433.660447,0.0
-75.0,50,442.703044,0.0
-75.0,50,451.710498,0.0
-75.0,50,460.736058,0.0
-75.0,50,469.809719,0.0
-75.0,50,478.896719,0.0
-75.0,50,487.904687,0.0
-75.0,50,497.00802,0.0
-75.0,50,506.010632,0.0
-75.0,50,515.06166,0.0
-75.0,50,524.147728,0.0
-75.0,50,533.235858,0.0
-75.0,50,542.239374,0.0
-75.0,50,551.51683,0.0
-75.0,50,560.564003,0.0
-75.0,50,569.633334,0.0
-75.0,50,578.729957,0.0
-75.0,50,587.732189,0.0
-75.0,50,596.840085,0.0
-75.0,50,605.842151,0.0
-75.0,50,614.863258,0.0
-75.0,50,623.932615,0.0
-75.0,50,632.980242,0.0
-75.0,50,642.063064,0.0
-75.0,50,651.098175,0.0
-75.0,50,660.239898,0.0
-75.0,50,669.310887,0.0
-75.0,50,678.359074,0.0
-75.0,50,687.350042,0.0
-75.0,50,696.472196,0.0
-75.0,50,705.565652,0.0
-75.0,50,714.687191,0.0
-75.0,50,723.707625,0.0
-75.0,50,732.819845,0.0
-75.0,50,741.885084,0.0
-75.0,50,750.945775,0.0
-75.0,50,759.998331,0.0
-75.0,50,769.059288,0.0
-75.0,50,778.168876,0.0
-75.0,50,787.213598,0.0
-75.0,50,796.251444,0.0
-75.0,50,805.301766,0.0
-75.0,50,814.394011,0.0
-75.0,50,823.482644,0.0
-75.0,50,832.56801,0.0
-75.0,50,841.64882,0.0
-75.0,50,850.728884,0.0
-75.0,50,859.775969,0.0
-75.0,50,868.810176,0.0
-75.0,50,877.92508,0.0
-75.0,50,886.969337,0.0
-75.0,50,896.016044,0.0
-75.0,50,905.130457,0.0
-75.0,50,914.151688,0.0
-75.0,50,923.189565,0.0
-75.0,50,932.26108,0.0
-75.0,50,941.338526,0.0
-75.0,50,950.436932,0.0
-75.0,50,959.480953,0.0
-75.0,50,968.637966,0.0
-75.0,50,977.659497,0.0
-75.0,50,986.728794,0.0
-75.0,50,995.848924,0.0
-75.0,50,1004.901314,0.0
-75.0,50,1013.954777,0.0
-75.0,50,1023.003103,0.0
-75.0,50,1032.070441,0.0
-75.0,50,1041.13257,0.0
-75.0,50,1050.165515,0.0
-75.0,50,1059.192309,0.0
