#{"t_start": 1649941554.5932882, "env_id": "PandaStack-v1"}
r,l,t,is_success
-100.0,100,14.062551,0.0
-100.0,100,45.971621,0.0
-100.0,100,79.134042,0.0
-100.0,100,110.266074,0.0
-100.0,100,141.487875,0.0
-100.0,100,175.427511,0.0
-100.0,100,208.396086,0.0
-100.0,100,237.885562,0.0
-100.0,100,268.650069,0.0
-100.0,100,299.470184,0.0
-100.0,100,332.510033,0.0
-100.0,100,366.739489,0.0
-100.0,100,398.000324,0.0
-100.0,100,430.352724,0.0
-100.0,100,463.868113,0.0
-100.0,100,495.723401,0.0
-100.0,100,526.861241,0.0
-100.0,100,558.648401,0.0
-100.0,100,589.882519,0.0
-100.0,100,623.135612,0.0
-100.0,100,654.114802,0.0
-100.0,100,684.214042,0.0
-100.0,100,716.669822,0.0
-100.0,100,749.135084,0.0
-100.0,100,779.862245,0.0
-100.0,100,811.992211,0.0
-100.0,100,843.374934,0.0
-100.0,100,874.818336,0.0
-100.0,100,908.730599,0.0
-100.0,100,940.199911,0.0
-100.0,100,970.948204,0.0
-100.0,100,1004.345833,0.0
-100.0,100,1034.54139,0.0
-100.0,100,1065.633641,0.0
-100.0,100,1095.196785,0.0
-100.0,100,1117.086046,0.0
-100.0,100,1139.226121,0.0
-100.0,100,1162.247817,0.0
-100.0,100,1184.987698,0.0
-100.0,100,1206.950117,0.0
-100.0,100,1229.748296,0.0
-100.0,100,1252.28095,0.0
-100.0,100,1272.911672,0.0
-100.0,100,1296.80941,0.0
-100.0,100,1323.39243,0.0
-100.0,100,1354.362233,0.0
-100.0,100,1387.600992,0.0
-100.0,100,1421.496272,0.0
-100.0,100,1452.309273,0.0
-100.0,100,1481.086234,0.0
-100.0,100,1505.445987,0.0
-100.0,100,1529.5323,0.0
-100.0,100,1555.617911,0.0
-100.0,100,1581.885113,0.0
-100.0,100,1605.897685,0.0
-100.0,100,1631.072576,0.0
-100.0,100,1656.518368,0.0
-100.0,100,1681.714542,0.0
-100.0,100,1707.959139,0.0
-100.0,100,1734.977743,0.0
-100.0,100,1767.387625,0.0
-100.0,100,1801.623725,0.0
-100.0,100,1834.73408,0.0
-100.0,100,1866.045693,0.0
-100.0,100,1899.241297,0.0
-100.0,100,1932.865112,0.0
-100.0,100,1964.705148,0.0
-100.0,100,1994.003468,0.0
-100.0,100,2023.496296,0.0
-100.0,100,2055.838956,0.0
-100.0,100,2088.10854,0.0
-100.0,100,2120.699968,0.0
-100.0,100,2152.48633,0.0
-100.0,100,2185.886892,0.0
-100.0,100,2220.552039,0.0
-100.0,100,2251.21101,0.0
-100.0,100,2279.053839,0.0
-100.0,100,2312.415336,0.0
-100.0,100,2346.704483,0.0
-100.0,100,2379.995297,0.0
-100.0,100,2412.233242,0.0
-100.0,100,2441.608645,0.0
-100.0,100,2467.14913,0.0
-100.0,100,2493.586448,0.0
-100.0,100,2514.885737,0.0
-100.0,100,2535.684531,0.0
-100.0,100,2554.731895,0.0
-100.0,100,2574.681844,0.0
-100.0,100,2594.286349,0.0
-100.0,100,2613.388324,0.0
-100.0,100,2632.811824,0.0
-100.0,100,2654.913635,0.0
-100.0,100,2680.54596,0.0
-100.0,100,2706.274447,0.0
-100.0,100,2729.402763,0.0
-100.0,100,2755.816861,0.0
-100.0,100,2788.134227,0.0
-100.0,100,2822.189302,0.0
-100.0,100,2855.318599,0.0
-100.0,100,2887.039856,0.0
-100.0,100,2919.526031,0.0
-100.0,100,2952.27833,0.0
-100.0,100,2983.188691,0.0
-100.0,100,3011.2967,0.0
-100.0,100,3044.653818,0.0
-100.0,100,3077.937001,0.0
-100.0,100,3112.569168,0.0
-100.0,100,3144.73735,0.0
-100.0,100,3175.170589,0.0
-100.0,100,3207.448692,0.0
-100.0,100,3240.012546,0.0
-100.0,100,3268.398047,0.0
-100.0,100,3299.129086,0.0
-100.0,100,3333.453039,0.0
-100.0,100,3366.920869,0.0
-100.0,100,3399.841442,0.0
-100.0,100,3433.10552,0.0
-100.0,100,3464.785992,0.0
-100.0,100,3498.891101,0.0
-100.0,100,3531.131254,0.0
-100.0,100,3562.419456,0.0
