#{"t_start": 1649671777.7495477, "env_id": "PandaPickAndPlaceClutteredMoreObj-v1"}
r,l,t,is_success
-50.0,50,9.691134,0.0
-51.0,50,9.923586,0.0
-50.0,50,16.940783,0.0
-50.0,50,23.603333,0.0
-50.0,50,29.948573,0.0
-51.0,50,36.275192,0.0
-50.0,50,42.359109,0.0
-50.0,50,48.477264,0.0
-50.0,50,54.529622,0.0
-50.0,50,60.879907,0.0
-51.0,50,67.585177,0.0
-50.0,50,74.64132,0.0
-50.0,50,82.063218,0.0
-50.0,50,89.411464,0.0
-50.0,50,97.057176,0.0
-50.0,50,103.901371,0.0
-51.0,50,110.468798,0.0
-50.0,50,116.768617,0.0
-53.0,50,122.689431,0.0
-50.0,50,128.553046,0.0
-51.0,50,134.649312,0.0
-50.0,50,140.66822,0.0
-50.0,50,147.56694,0.0
-50.0,50,153.961205,0.0
-50.0,50,161.17719,0.0
-54.0,50,168.012078,0.0
-50.0,50,175.182513,0.0
-50.0,50,181.411526,0.0
-50.0,50,187.362738,0.0
-50.0,50,193.291688,0.0
-50.0,50,199.326377,0.0
-50.0,50,205.214165,0.0
-50.0,50,211.979768,0.0
-54.0,50,219.573694,0.0
-50.0,50,226.219716,0.0
-50.0,50,233.45939,0.0
-50.0,50,239.894336,0.0
-50.0,50,246.575129,0.0
-53.0,50,253.312528,0.0
-50.0,50,258.642607,0.0
-51.0,50,264.125525,0.0
-50.0,50,269.170082,0.0
-50.0,50,274.242163,0.0
-52.0,50,279.212269,0.0
-50.0,50,284.431814,0.0
-50.0,50,289.520814,0.0
-50.0,50,295.319991,0.0
-50.0,50,301.087333,0.0
-50.0,50,306.559218,0.0
-50.0,50,311.904116,0.0
-50.0,50,317.47973,0.0
-52.0,50,322.967587,0.0
-50.0,50,327.694823,0.0
-51.0,50,332.857723,0.0
-50.0,50,337.824429,0.0
-50.0,50,342.770039,0.0
-50.0,50,347.274458,0.0
-51.0,50,352.668396,0.0
-50.0,50,358.750278,0.0
-52.0,50,364.195377,0.0
-50.0,50,370.022732,0.0
-50.0,50,375.586493,0.0
-50.0,50,381.066893,0.0
-50.0,50,386.949909,0.0
-50.0,50,392.241264,0.0
-50.0,50,397.606013,0.0
-50.0,50,403.039228,0.0
-50.0,50,407.845315,0.0
-52.0,50,412.88911,0.0
-50.0,50,417.695923,0.0
-50.0,50,422.708543,0.0
-50.0,50,428.103158,0.0
-50.0,50,433.646907,0.0
-50.0,50,439.684346,0.0
-50.0,50,445.847491,0.0
-50.0,50,451.205029,0.0
-50.0,50,457.011644,0.0
-52.0,50,462.039267,0.0
-50.0,50,466.888261,0.0
-51.0,50,471.986747,0.0
-51.0,50,476.816337,0.0
-51.0,50,481.962343,0.0
-50.0,50,487.44545,0.0
-50.0,50,492.521891,0.0
-54.0,50,498.303769,0.0
-50.0,50,503.699895,0.0
-52.0,50,509.546265,0.0
-50.0,50,516.043351,0.0
-51.0,50,522.951712,0.0
-53.0,50,530.366831,0.0
-50.0,50,537.13182,0.0
-50.0,50,541.884319,0.0
-50.0,50,546.620935,0.0
-50.0,50,551.246005,0.0
-50.0,50,556.116958,0.0
-50.0,50,561.208327,0.0
-50.0,50,566.939435,0.0
-50.0,50,572.653456,0.0
-50.0,50,578.620581,0.0
-50.0,50,583.810355,0.0
-50.0,50,589.161529,0.0
-50.0,50,594.624328,0.0
-53.0,50,599.683618,0.0
-50.0,50,604.498277,0.0
-51.0,50,609.225839,0.0
-50.0,50,614.322244,0.0
-50.0,50,619.504358,0.0
-50.0,50,624.590378,0.0
-50.0,50,630.029124,0.0
-55.0,50,635.62063,0.0
-50.0,50,640.844952,0.0
-54.0,50,646.323885,0.0
-50.0,50,651.917109,0.0
-50.0,50,659.037082,0.0
-50.0,50,665.838229,0.0
-50.0,50,673.131034,0.0
-50.0,50,679.824394,0.0
-50.0,50,685.782438,0.0
-50.0,50,691.650356,0.0
-50.0,50,697.66486,0.0
-50.0,50,704.257236,0.0
-50.0,50,711.004109,0.0
-50.0,50,717.488415,0.0
-51.0,50,724.281673,0.0
-50.0,50,731.014068,0.0
-50.0,50,737.760141,0.0
-51.0,50,743.63652,0.0
-51.0,50,749.604551,0.0
-50.0,50,755.536591,0.0
-51.0,50,761.559744,0.0
-53.0,50,768.340871,0.0
-50.0,50,774.974935,0.0
-50.0,50,781.549965,0.0
-50.0,50,788.65415,0.0
-50.0,50,795.66579,0.0
-50.0,50,802.698168,0.0
-50.0,50,809.235453,0.0
-50.0,50,816.605424,0.0
-50.0,50,823.799108,0.0
-50.0,50,829.946887,0.0
-51.0,50,836.012761,0.0
-50.0,50,841.935909,0.0
-50.0,50,847.652776,0.0
-53.0,50,854.067344,0.0
-50.0,50,861.230897,0.0
-52.0,50,868.912099,0.0
-50.0,50,875.469689,0.0
-51.0,50,882.298838,0.0
-50.0,50,889.15146,0.0
-50.0,50,895.021874,0.0
-50.0,50,901.0416,0.0
-50.0,50,907.004835,0.0
-52.0,50,913.583146,0.0
-50.0,50,920.343329,0.0
-52.0,50,927.401613,0.0
-50.0,50,934.431162,0.0
-50.0,50,941.516208,0.0
-50.0,50,948.338166,0.0
-51.0,50,954.964089,0.0
-51.0,50,961.684772,0.0
-50.0,50,968.682702,0.0
-51.0,50,975.244213,0.0
-50.0,50,981.145496,0.0
-52.0,50,987.148337,0.0
-50.0,50,993.27937,0.0
-50.0,50,999.422852,0.0
-52.0,50,1006.00526,0.0
-50.0,50,1012.417261,0.0
-50.0,50,1019.462545,0.0
-50.0,50,1025.903773,0.0
-50.0,50,1032.469971,0.0
-51.0,50,1038.287623,0.0
-50.0,50,1044.22255,0.0
-50.0,50,1050.041886,0.0
-50.0,50,1056.056714,0.0
-50.0,50,1063.128172,0.0
-50.0,50,1069.984446,0.0
-53.0,50,1076.959911,0.0
-50.0,50,1083.614686,0.0
-54.0,50,1090.47042,0.0
-50.0,50,1096.80311,0.0
-50.0,50,1103.599519,0.0
-50.0,50,1111.388068,0.0
-50.0,50,1119.265574,0.0
-50.0,50,1125.697097,0.0
-51.0,50,1131.495242,0.0
-50.0,50,1137.270358,0.0
-51.0,50,1143.200002,0.0
-51.0,50,1149.313316,0.0
-52.0,50,1154.621404,0.0
-50.0,50,1160.201777,0.0
-50.0,50,1165.518705,0.0
-50.0,50,1171.376082,0.0
-52.0,50,1177.332993,0.0
-50.0,50,1183.356547,0.0
-51.0,50,1189.198787,0.0
-50.0,50,1195.167514,0.0
-51.0,50,1200.421029,0.0
-50.0,50,1203.826167,0.0
-51.0,50,1207.031741,0.0
