#{"t_start": 1651738397.3677754, "env_id": "PandaStack-v1"}
r,l,t,is_success
-20.421657,100,6.843549,0.0
-25.884959,100,13.479619,0.0
-18.061733,100,20.167511,0.0
-30.05465,100,27.161982,0.0
-21.167791,100,34.259679,0.0
-43.597536,100,40.877135,0.0
-40.686182,100,47.611765,0.0
-25.744071,100,54.344673,0.0
-40.393828,100,61.20258,0.0
-22.584634,100,68.022312,0.0
-24.742061,100,74.769238,0.0
-30.045239,100,81.122123,0.0
-23.676426,100,87.699506,0.0
-38.3766,100,94.360412,0.0
-32.16217,100,101.115494,0.0
-40.896821,100,107.973387,0.0
-58.986001,100,114.818661,0.0
-22.221801,100,121.661963,0.0
-22.193723,100,128.652254,0.0
-26.66469,100,135.407043,0.0
-33.376182,100,142.290529,0.0
-17.035427,100,149.227677,0.0
-30.206111,100,155.899934,0.0
-38.939305,100,162.827071,0.0
-38.857023,100,169.609607,0.0
-20.16145,100,176.373878,1.0
-22.508972,100,183.167382,0.0
-39.29361,100,189.962626,0.0
-29.859643,100,196.880343,0.0
-24.53931,100,204.001307,0.0
-35.722805,100,211.043089,0.0
-29.959475,100,217.99549,0.0
-45.672712,100,224.795048,0.0
-36.122914,100,231.491207,0.0
-28.547395,100,238.53856,0.0
-33.346493,100,245.427145,0.0
-30.632734,100,252.39393,0.0
-20.679524,100,258.941122,0.0
-48.684281,100,265.909283,0.0
-32.823206,100,272.881748,0.0
-35.432764,100,279.943577,0.0
-25.881742,100,286.946065,0.0
-36.244339,100,293.444558,0.0
-21.049518,100,299.665509,0.0
-43.478847,100,305.384156,0.0
-25.279252,100,311.02354,0.0
-29.972975,100,316.697459,0.0
-23.248228,100,322.371065,0.0
-31.327085,100,328.007904,0.0
-32.469799,100,333.712456,0.0
-21.82296,100,339.385543,0.0
-21.625424,100,345.097982,0.0
-24.187215,100,350.627053,0.0
-36.188674,100,356.38207,0.0
-26.259142,100,362.390916,0.0
-57.334265,100,367.996761,0.0
-32.005298,100,373.693479,0.0
-15.583835,100,379.337996,1.0
-31.369054,100,384.910908,0.0
-30.223151,100,390.425023,0.0
-19.406049,100,396.16344,0.0
-30.190002,100,401.964877,0.0
-36.899906,100,407.310609,0.0
-46.13312,100,412.810128,0.0
-47.572186,100,418.599816,0.0
-24.452656,100,424.479657,0.0
-42.060248,100,430.273282,0.0
-25.541301,100,435.974964,0.0
-28.815703,100,441.192754,0.0
-38.044062,100,446.778869,0.0
-14.332949,100,452.573571,0.0
-28.951364,100,458.27492,0.0
-46.499948,100,463.889516,0.0
-20.634117,100,469.698299,0.0
-22.717239,100,475.671922,0.0
-42.116932,100,481.326728,0.0
-16.712664,100,487.090067,0.0
-70.919479,100,492.930753,0.0
-26.285961,100,498.712742,0.0
-25.772001,100,504.441869,0.0
-15.981367,100,510.048958,1.0
-57.368308,100,515.878056,0.0
-41.936257,100,521.538461,0.0
-16.398941,100,527.354458,0.0
-26.753179,100,532.984736,0.0
-28.495565,100,538.812043,0.0
-22.335311,100,544.646629,0.0
-35.243363,100,549.864887,0.0
-13.372832,100,555.580991,0.0
-101.693764,100,561.408199,0.0
-67.563882,100,566.994268,0.0
-30.419472,100,572.794667,0.0
-46.812559,100,578.523584,0.0
-31.270445,100,584.16789,0.0
-27.156741,100,589.194444,0.0
-40.44705,100,594.958418,0.0
-19.107617,100,600.714075,0.0
-36.898659,100,606.403094,0.0
-19.007259,100,612.153501,0.0
-34.918283,100,617.741111,0.0
-32.207367,100,623.530079,0.0
-38.902451,100,629.351815,0.0
-26.530225,100,635.111634,0.0
-22.023976,100,640.854757,0.0
-31.866252,100,646.517795,0.0
-27.282026,100,652.343196,0.0
-35.950963,100,658.124427,0.0
-30.253684,100,664.047343,0.0
-18.236517,100,669.92619,0.0
-36.677942,100,675.797562,0.0
-38.613964,100,681.687664,0.0
-26.558387,100,687.39291,0.0
-32.980724,100,692.745742,0.0
-16.859157,100,698.328923,0.0
-41.902696,100,703.826313,0.0
-28.027412,100,709.257571,0.0
-20.681423,100,715.045874,0.0
-46.391931,100,720.781915,0.0
-25.088433,100,726.684594,0.0
-30.307162,100,732.234129,0.0
-28.335079,100,737.859445,0.0
-31.681498,100,743.764642,0.0
-27.107195,100,749.471126,0.0
-24.679334,100,755.385257,0.0
-26.903478,100,761.126067,0.0
-18.128186,100,767.053866,0.0
-14.677777,100,772.756279,0.0
-37.728552,100,778.573173,0.0
-25.390323,100,784.145659,0.0
-28.95552,100,790.051892,0.0
-30.327936,100,795.783141,0.0
-36.239805,100,801.351038,0.0
-25.847201,100,807.092211,0.0
-10.949061,100,812.860529,0.0
-15.194084,100,818.780802,0.0
-29.457653,100,824.606176,0.0
-31.605562,100,830.229836,0.0
-22.118091,100,835.519867,0.0
-25.910423,100,840.892715,0.0
-86.646021,100,846.528341,0.0
-37.209699,100,852.077051,0.0
-21.293158,100,857.76458,0.0
