#{"t_start": 1651748135.2751067, "env_id": "PandaStack-v1"}
r,l,t,is_success
-46.985084,100,8.909734,0.0
-27.829309,100,15.801998,0.0
-52.697568,100,22.876351,0.0
-51.750581,100,29.949748,0.0
-36.328206,100,36.998144,0.0
-55.935908,100,43.972576,0.0
-61.608156,100,51.017057,0.0
-37.291566,100,58.10748,0.0
-58.467062,100,64.911778,0.0
-37.605278,100,71.850511,0.0
-52.739756,100,78.69094,0.0
-48.325075,100,85.64541,0.0
-57.562091,100,92.260257,0.0
-46.288133,100,99.131732,0.0
-40.004026,100,106.23259,0.0
-34.082553,100,113.048076,0.0
-24.993869,100,119.811127,0.0
-32.406248,100,126.89274,0.0
-71.359877,100,133.944044,0.0
-41.162312,100,141.009305,0.0
-32.997132,100,148.11558,0.0
-54.163024,100,155.146014,0.0
-45.47935,100,162.211541,0.0
-48.457302,100,169.36351,0.0
-26.762584,100,176.327551,0.0
-46.519925,100,183.313583,0.0
-47.33477,100,190.452673,0.0
-63.455923,100,197.627409,0.0
-25.651784,100,204.666889,0.0
-35.274439,100,211.879317,0.0
-30.928043,100,218.968628,0.0
-43.817483,100,226.050283,0.0
-40.175736,100,233.008016,0.0
-52.678399,100,240.069725,0.0
-36.061728,100,247.253395,0.0
-36.65758,100,254.272992,0.0
-40.8138,100,261.007851,0.0
-42.236282,100,268.108044,0.0
-50.241261,100,275.195313,0.0
-53.124445,100,282.329622,0.0
-34.551427,100,289.444516,0.0
-42.135761,100,296.393637,0.0
-33.333118,100,303.583385,0.0
-50.396867,100,310.699927,0.0
-35.217982,100,317.752728,0.0
-42.2293,100,324.431146,0.0
-31.850311,100,331.555492,0.0
-63.655778,100,338.605234,0.0
-40.518536,100,345.722626,0.0
-56.856751,100,352.750387,0.0
-43.560506,100,359.895952,0.0
-33.783913,100,367.160208,0.0
-58.729003,100,374.384094,0.0
-35.900467,100,381.569231,0.0
-31.272592,100,388.716959,0.0
-48.966822,100,395.765229,0.0
-20.167698,100,402.923168,0.0
-33.0643,100,409.889286,0.0
-42.453957,100,417.159234,0.0
-38.439085,100,424.275996,0.0
-57.405948,100,431.147077,0.0
-88.815281,100,438.208319,0.0
-26.210928,100,445.32163,0.0
-65.181445,100,452.329038,0.0
-114.169911,100,459.51297,0.0
-36.644788,100,466.522277,0.0
-40.112387,100,473.757162,0.0
-62.146786,100,480.747206,0.0
-44.796458,100,487.852519,0.0
-44.707613,100,495.000284,0.0
-51.560795,100,502.147734,0.0
-28.03984,100,509.296252,0.0
-17.251097,100,516.502157,0.0
-45.259455,100,523.563015,0.0
-19.503313,100,530.46797,0.0
-65.550975,100,537.548019,0.0
-37.424655,100,544.73418,0.0
-27.516266,100,551.966731,0.0
-51.014334,100,559.082425,0.0
-39.718377,100,566.230478,0.0
-58.904305,100,573.288271,0.0
-38.606692,100,580.511481,0.0
-46.798852,100,587.775677,0.0
-51.785522,100,594.80382,0.0
-47.45087,100,601.6899,0.0
-68.239969,100,608.738019,0.0
-25.890898,100,615.940866,0.0
-55.849947,100,623.067856,0.0
-19.780524,100,630.276371,0.0
-25.945342,100,637.526079,0.0
-67.256608,100,644.733379,0.0
