#{"t_start": 1649334494.9674988, "env_id": "PandaPickAndPlaceCluttered-v1"}
r,l,t,is_success
-55.0,50,13.385494,0.0
-54.0,50,13.56811,0.0
-52.0,50,24.405767,0.0
-50.0,50,35.638916,0.0
-50.0,50,46.781815,0.0
-54.0,50,57.546857,0.0
-66.0,50,70.184824,0.0
-50.0,50,81.727999,0.0
-50.0,50,94.002108,0.0
-52.0,50,104.186939,0.0
-50.0,50,114.872167,0.0
-58.0,50,123.372416,0.0
-64.0,50,132.919917,0.0
-50.0,50,142.947577,0.0
-50.0,50,154.172062,0.0
-50.0,50,166.2208,0.0
-50.0,50,177.41385,0.0
-50.0,50,189.546956,0.0
-50.0,50,201.302742,0.0
-50.0,50,212.844518,0.0
-50.0,50,225.336765,0.0
-50.0,50,237.682926,0.0
-62.0,50,249.453202,0.0
-50.0,50,261.012536,0.0
-65.0,50,272.777816,0.0
-50.0,50,284.621927,0.0
-52.0,50,296.079845,0.0
-50.0,50,307.534751,0.0
-55.0,50,317.591758,0.0
-50.0,50,327.91501,0.0
-50.0,50,336.321813,0.0
-57.0,50,346.285177,0.0
-50.0,50,357.012053,0.0
-50.0,50,368.063238,0.0
-56.0,50,379.388858,0.0
-51.0,50,391.194957,0.0
-50.0,50,403.02949,0.0
-54.0,50,414.122766,0.0
-50.0,50,426.279024,0.0
-50.0,50,437.434935,0.0
-50.0,50,449.226429,0.0
-50.0,50,461.232525,0.0
-50.0,50,473.136035,0.0
-50.0,50,485.803728,0.0
-50.0,50,497.264448,0.0
-50.0,50,508.954095,0.0
-52.0,50,520.179535,0.0
-58.0,50,530.505789,0.0
-50.0,50,540.426657,0.0
-50.0,50,549.365998,0.0
-50.0,50,559.84621,0.0
-50.0,50,570.285491,0.0
-50.0,50,581.239743,0.0
-50.0,50,593.727856,0.0
-50.0,50,605.940215,0.0
-50.0,50,617.846631,0.0
-51.0,50,630.145883,0.0
-54.0,50,641.81339,0.0
-50.0,50,653.549841,0.0
-50.0,50,665.11568,0.0
-50.0,50,676.630555,0.0
-55.0,50,688.953813,0.0
-50.0,50,701.529561,0.0
-50.0,50,712.990563,0.0
-50.0,50,724.086206,0.0
-50.0,50,734.594475,0.0
-50.0,50,744.86904,0.0
-50.0,50,753.716377,0.0
-50.0,50,764.204725,0.0
-53.0,50,775.389157,0.0
-50.0,50,786.841182,0.0
-50.0,50,799.739341,0.0
-50.0,50,811.975317,0.0
-50.0,50,823.927582,0.0
-59.0,50,836.018825,0.0
-50.0,50,847.97131,0.0
-50.0,50,859.479697,0.0
-54.0,50,871.371697,0.0
-62.0,50,883.557138,0.0
-50.0,50,895.530346,0.0
-50.0,50,907.250687,0.0
-55.0,50,919.076381,0.0
-53.0,50,930.742415,0.0
