#{"t_start": 1650445440.0075226, "env_id": "PandaPickAndPlaceClutteredMoreObj-v1"}
r,l,t,is_success
-50.0,50,11.521253,0.0
-50.0,50,11.789051,0.0
-50.0,50,22.665364,0.0
-50.0,50,32.618902,0.0
-50.0,50,42.991843,0.0
-50.0,50,54.054925,0.0
-50.0,50,65.03844,0.0
-50.0,50,76.887307,0.0
-50.0,50,87.702032,0.0
-50.0,50,98.411669,0.0
-50.0,50,109.905807,0.0
-50.0,50,121.454195,0.0
-50.0,50,133.10706,0.0
-50.0,50,144.906322,0.0
-50.0,50,156.774883,0.0
-50.0,50,168.823004,0.0
-50.0,50,180.674644,0.0
-50.0,50,192.657604,0.0
-50.0,50,204.387587,0.0
-50.0,50,215.008029,0.0
-50.0,50,225.940512,0.0
-50.0,50,236.7889,0.0
-50.0,50,247.433952,0.0
-50.0,50,258.7342,0.0
-50.0,50,268.93737,0.0
-50.0,50,279.500772,0.0
-50.0,50,290.839132,0.0
-50.0,50,302.764961,0.0
-50.0,50,314.754489,0.0
-50.0,50,326.18968,0.0
-50.0,50,337.998959,0.0
-50.0,50,349.778156,0.0
-50.0,50,361.647823,0.0
-50.0,50,373.470526,0.0
-50.0,50,385.343887,0.0
-50.0,50,397.200808,0.0
-50.0,50,408.94035,0.0
-50.0,50,419.747433,0.0
-50.0,50,430.277847,0.0
-50.0,50,441.221129,0.0
-50.0,50,452.125352,0.0
-50.0,50,462.067121,0.0
-50.0,50,472.094847,0.0
-50.0,50,482.856721,0.0
-50.0,50,494.486989,0.0
-50.0,50,506.477768,0.0
-50.0,50,518.509989,0.0
-50.0,50,530.589542,0.0
-50.0,50,542.641832,0.0
-50.0,50,554.276184,0.0
-50.0,50,566.177824,0.0
-50.0,50,577.995873,0.0
-50.0,50,589.969192,0.0
-50.0,50,602.057121,0.0
-50.0,50,613.286311,0.0
-50.0,50,623.969862,0.0
-50.0,50,634.812075,0.0
-50.0,50,645.210047,0.0
-50.0,50,655.889125,0.0
-50.0,50,665.36051,0.0
-50.0,50,673.767813,0.0
-50.0,50,682.322369,0.0
-50.0,50,691.191555,0.0
-50.0,50,700.451348,0.0
-50.0,50,709.498585,0.0
-50.0,50,718.504723,0.0
-50.0,50,727.562751,0.0
-50.0,50,736.949554,0.0
-50.0,50,745.792829,0.0
-50.0,50,755.047705,0.0
-50.0,50,763.728991,0.0
-50.0,50,772.782455,0.0
-50.0,50,781.809886,0.0
-50.0,50,790.815451,0.0
-50.0,50,798.762486,0.0
-50.0,50,806.706022,0.0
-50.0,50,814.83182,0.0
-50.0,50,823.271398,0.0
-50.0,50,831.972796,0.0
-50.0,50,842.610477,0.0
-50.0,50,854.087654,0.0
-50.0,50,865.149627,0.0
-50.0,50,876.968588,0.0
-50.0,50,888.85533,0.0
