#{"t_start": 1651740377.1883075, "env_id": "PandaStack-v1"}
r,l,t,is_success
-20.421657,100,6.165876,0.0
-25.884959,100,11.753381,0.0
-18.061733,100,17.229536,0.0
-30.05465,100,22.70978,0.0
-21.167791,100,28.055178,0.0
-43.597536,100,33.476534,0.0
-40.686182,100,38.99495,0.0
-25.744071,100,44.567795,0.0
-40.393828,100,50.04945,0.0
-22.584634,100,55.733725,0.0
-24.742061,100,61.042137,0.0
-30.045239,100,66.369671,0.0
-23.676426,100,71.952886,0.0
-38.3766,100,77.392472,0.0
-32.16217,100,82.969124,0.0
-40.896821,100,88.479444,0.0
-58.986001,100,94.060701,0.0
-22.221801,100,99.589851,0.0
-22.193723,100,105.133702,0.0
-26.66469,100,110.74576,0.0
-33.376182,100,116.366527,0.0
-17.035427,100,122.163033,0.0
-30.206111,100,127.602813,0.0
-38.939305,100,133.079531,0.0
-38.857023,100,138.680023,0.0
-22.557855,100,144.235837,1.0
-22.410447,100,149.846936,0.0
-40.43316,100,155.577871,0.0
-27.872606,100,161.114981,0.0
-26.592043,100,166.601964,0.0
-28.563343,100,172.006602,0.0
-34.166674,100,177.628942,0.0
-43.028422,100,183.285124,0.0
-33.928128,100,188.906471,0.0
-28.408631,100,194.503294,0.0
-36.005969,100,200.160625,0.0
-31.874147,100,205.739379,0.0
-20.382997,100,211.13962,0.0
-46.705992,100,216.686577,0.0
-41.01268,100,222.516324,0.0
-36.692593,100,228.298555,0.0
-26.138485,100,233.884072,0.0
-40.212282,100,239.392708,0.0
-25.999552,100,245.050545,0.0
-41.779406,100,250.65633,0.0
-25.133858,100,256.230264,0.0
-35.934933,100,261.850881,0.0
-13.807495,100,267.527379,0.0
-31.645384,100,273.08009,0.0
-30.45787,100,278.844503,0.0
-24.115528,100,284.402068,0.0
-20.304196,100,290.189691,0.0
-22.072245,100,295.837695,0.0
-21.5512,100,301.504547,0.0
-30.037367,100,307.291682,0.0
-30.652102,100,312.899739,0.0
-33.316088,100,318.582495,0.0
-11.323086,100,324.276014,0.0
-52.603087,100,329.863932,0.0
-33.215646,100,335.461606,0.0
-21.739532,100,341.052911,0.0
-27.076767,100,346.718083,0.0
-51.811152,100,352.226122,0.0
-28.068693,100,357.951545,0.0
-35.559295,100,363.668963,0.0
-31.36959,100,370.343797,0.0
-36.898101,100,377.118523,0.0
-24.936017,100,383.75103,0.0
-34.129886,100,390.411611,0.0
-41.885976,100,397.0603,0.0
-16.458592,100,402.509428,0.0
-27.500983,100,408.209834,0.0
-43.887498,100,413.849479,0.0
-22.347311,100,419.242961,0.0
-15.139938,100,424.902762,0.0
-14.704021,100,430.715236,0.0
-18.27029,100,436.462788,0.0
-37.115828,100,442.227889,0.0
-21.056024,100,447.935428,0.0
-33.104076,100,453.566073,0.0
