#{"t_start": 1651220597.0990245, "env_id": "PandaPickAndPlaceCluttered-v1"}
r,l,t,is_success
-60.658145,50,5.661555,0.0
-59.271828,50,5.85802,0.0
-61.643447,50,8.208426,0.0
-62.339542,50,10.540054,0.0
-59.536042,50,12.84573,0.0
-60.194454,50,15.18294,0.0
-60.460481,50,17.605674,0.0
-59.420138,50,19.996483,0.0
-63.912408,50,22.345337,0.0
-67.403514,50,24.682967,0.0
-62.683879,50,27.009542,0.0
-64.55474,50,29.421604,0.0
-57.429155,50,31.624275,0.0
-60.373705,50,33.885952,0.0
-65.120983,50,36.110934,0.0
-62.314108,50,38.414415,0.0
-61.014983,50,40.739793,0.0
-60.244501,50,43.079118,0.0
-62.614262,50,45.424338,0.0
-55.585879,50,47.802865,0.0
-65.121305,50,50.152122,0.0
-59.158387,50,52.48406,0.0
-59.811131,50,54.875586,0.0
-61.259277,50,57.371585,0.0
-61.644961,50,59.740108,0.0
-61.302448,50,62.027607,0.0
-62.228045,50,64.453914,0.0
-62.114151,50,66.867337,0.0
-65.077881,50,69.241088,0.0
-60.567468,50,71.65298,0.0
-55.354335,50,74.059339,0.0
-56.059024,50,76.475871,0.0
-58.522583,50,78.848767,0.0
-57.066039,50,81.183433,0.0
-57.806861,50,83.65559,0.0
-62.813689,50,86.042647,0.0
-55.441132,50,88.4589,0.0
-63.081132,50,90.894136,0.0
-65.670163,50,93.217322,0.0
-63.536073,50,95.67513,0.0
-54.847519,50,98.057384,0.0
-55.95966,50,100.335099,0.0
-70.447786,50,102.705936,0.0
-63.305148,50,105.14209,0.0
-59.584889,50,107.570706,0.0
-62.939195,50,109.929548,0.0
-59.408335,50,112.336654,0.0
-62.816751,50,114.767261,0.0
-58.022577,50,117.180126,0.0
-64.371754,50,119.567801,0.0
-69.694211,50,121.853851,0.0
-64.372728,50,124.245389,0.0
-58.365522,50,126.728726,0.0
-59.907395,50,129.070985,0.0
-60.08229,50,131.473343,0.0
-66.314642,50,133.872619,0.0
-59.630857,50,136.332096,0.0
-70.377959,50,138.79251,0.0
-58.098998,50,141.224265,0.0
-58.905237,50,143.625435,0.0
