#{"t_start": 1649077459.1910152, "env_id": "PandaPickAndPlaceCluttered-v1"}
r,l,t,is_success
-115.33787,50,6.645576,0.0
-107.673003,50,6.845433,0.0
-115.821552,50,8.782604,0.0
-108.516322,50,10.613557,0.0
-114.55272,50,12.355109,0.0
-110.182399,50,14.170747,0.0
-112.862804,50,15.977155,0.0
-111.827887,50,17.741405,0.0
-103.29429,50,19.549442,0.0
-102.493598,50,21.371896,1.0
-109.822095,50,23.228814,0.0
-112.693791,50,25.068706,0.0
-107.290354,50,26.918739,0.0
-115.824904,50,28.702937,0.0
-115.820119,50,30.569853,0.0
-110.402941,50,32.375857,0.0
-114.714686,50,34.193659,0.0
-110.677976,50,35.978909,0.0
-109.158546,50,37.869653,0.0
-102.205276,50,39.696322,1.0
-109.887511,50,41.542285,0.0
-112.902643,50,43.42439,0.0
-107.42749,50,45.302566,0.0
-114.780821,50,47.206559,0.0
-112.669447,50,49.069906,0.0
-106.40289,50,50.904009,0.0
-108.503185,50,52.75783,0.0
-113.43479,50,54.594368,0.0
-110.455731,50,56.423831,0.0
-111.815509,50,58.299274,0.0
-112.189868,50,60.199427,0.0
-112.565453,50,62.079811,0.0
-103.34786,50,63.958658,0.0
-108.311481,50,65.741911,0.0
-103.087897,50,67.549614,0.0
-105.868925,50,69.337316,0.0
-114.509399,50,71.114128,0.0
-107.089139,50,73.031378,0.0
-111.218917,50,74.821817,0.0
-111.751367,50,76.668148,0.0
-113.895878,50,78.54106,0.0
-114.800021,50,80.423624,0.0
-111.861603,50,82.25419,0.0
-116.516321,50,84.198567,0.0
-112.103504,50,86.029891,0.0
-114.510656,50,87.834657,0.0
-103.315448,50,89.735034,0.0
-106.648281,50,91.613375,0.0
-111.825053,50,93.476968,0.0
-108.104065,50,95.283626,0.0
-115.053706,50,97.116889,0.0
-108.889149,50,99.008023,0.0
-112.004015,50,100.978007,0.0
-116.136791,50,102.77314,0.0
-111.82508,50,104.658776,0.0
-104.534365,50,106.567114,0.0
-102.819996,50,108.458463,0.0
-110.851846,50,110.368876,0.0
-111.396291,50,112.168187,0.0
-114.57126,50,113.999937,0.0
-113.299862,50,115.786587,0.0
-102.934815,50,117.86339,0.0
-108.11446,50,119.756679,0.0
-107.942915,50,121.634037,0.0
-107.769129,50,123.448301,0.0
-114.986271,50,125.399894,0.0
-108.597356,50,127.347153,0.0
-109.58636,50,129.266918,0.0
-111.018243,50,131.109668,0.0
-110.446043,50,133.021357,0.0
-110.306166,50,134.948407,0.0
-107.706424,50,136.874501,0.0
-108.710604,50,138.774897,0.0
-113.691325,50,140.60621,0.0
-107.123283,50,142.55582,0.0
-108.973854,50,144.477699,0.0
-107.349061,50,146.402809,0.0
-110.692031,50,148.330546,0.0
-102.283901,50,150.242625,1.0
-117.353675,50,152.101818,0.0
-101.170673,50,153.957259,1.0
-107.641973,50,155.843088,0.0
-109.390586,50,157.658704,0.0
-111.604648,50,159.455718,0.0
-103.740085,50,161.25004,0.0
-111.011106,50,163.119906,0.0
-112.683865,50,165.045157,0.0
-114.356563,50,166.881041,0.0
-112.369552,50,168.746567,0.0
-111.399578,50,170.656359,0.0
-110.974379,50,172.631997,0.0
-115.528797,50,174.590609,0.0
-111.113269,50,176.456309,0.0
-103.9317,50,178.389682,0.0
-104.944311,50,180.352115,0.0
-110.431983,50,182.210012,0.0
-104.481202,50,184.117174,0.0
-109.295093,50,186.030292,0.0
-112.217937,50,187.930315,0.0
-108.500868,50,189.727272,0.0
-114.225672,50,191.622504,0.0
-108.891102,50,193.499287,0.0
-112.483346,50,195.33554,0.0
-108.711124,50,197.261643,0.0
-114.879681,50,199.049412,0.0
-110.635518,50,201.049556,0.0
-110.483022,50,203.052053,0.0
-105.189371,50,205.046851,0.0
-105.959784,50,206.954493,0.0
-109.324076,50,208.866509,0.0
-110.453056,50,210.727721,0.0
-111.683122,50,212.586729,0.0
-107.49972,50,214.465465,0.0
-110.81968,50,216.434682,0.0
-109.830862,50,218.454879,0.0
-109.16648,50,220.571161,0.0
-107.281239,50,222.633254,0.0
-101.478732,50,224.703635,1.0
-105.129902,50,226.678504,0.0
-111.145929,50,228.648035,0.0
-106.753553,50,230.657013,0.0
-109.690754,50,232.823385,0.0
-110.541943,50,234.86227,0.0
-103.300014,50,236.968696,0.0
-103.9986,50,239.191322,0.0
-109.186862,50,241.286633,0.0
-122.660254,50,243.247515,0.0
-108.64175,50,245.248299,0.0
-108.86417,50,247.396888,0.0
-110.903025,50,249.373316,0.0
-106.939799,50,251.379153,0.0
-107.185108,50,253.546521,0.0
-104.953185,50,255.571183,0.0
-115.099601,50,257.713931,0.0
-113.321144,50,259.919081,0.0
-110.699481,50,262.045468,0.0
-104.197775,50,264.068621,0.0
-110.442135,50,266.151487,0.0
-105.613891,50,268.299305,0.0
-111.890176,50,270.357152,0.0
-104.902879,50,272.455761,0.0
-108.850651,50,274.509797,0.0
-110.784988,50,276.662621,0.0
-106.813471,50,278.697699,0.0
-106.896507,50,280.783668,0.0
-112.756172,50,282.765347,0.0
-101.167472,50,284.718626,1.0
-109.172919,50,286.834237,0.0
-110.072234,50,288.834602,0.0
-101.829183,50,290.81925,1.0
-106.594484,50,292.904162,0.0
-105.721748,50,294.875154,0.0
-114.721482,50,296.812506,0.0
-122.755192,50,298.788035,0.0
-111.438542,50,300.872565,0.0
-106.499327,50,302.947785,0.0
-108.467458,50,304.969454,0.0
-107.199027,50,307.00844,0.0
-124.008878,50,308.987191,0.0
-117.363514,50,311.09363,0.0
-106.030705,50,313.222983,0.0
-105.704529,50,315.110569,0.0
-115.462889,50,316.979328,0.0
-116.457633,50,318.982988,0.0
-114.94185,50,320.996628,0.0
-113.758445,50,323.027699,0.0
-104.106603,50,325.092829,0.0
-113.188053,50,327.200897,0.0
-111.95481,50,329.289522,0.0
-111.6633,50,331.155873,0.0
-106.405933,50,333.014671,0.0
-115.00961,50,334.898577,0.0
-106.588057,50,336.91889,0.0
-104.244059,50,339.004102,0.0
-120.053331,50,340.991832,0.0
-107.610447,50,342.9198,0.0
-108.075649,50,344.742556,0.0
-102.362423,50,346.612874,1.0
-108.79791,50,348.36681,0.0
-108.509503,50,350.247944,0.0
-113.031318,50,352.096302,0.0
-111.695329,50,354.017036,0.0
-109.527135,50,356.015032,0.0
-109.39682,50,357.85726,0.0
-109.844293,50,359.815905,0.0
-118.401779,50,361.771697,0.0
-113.952196,50,363.617512,0.0
-104.104355,50,365.667977,0.0
-106.932444,50,367.564014,0.0
-110.749203,50,369.463949,0.0
-108.187955,50,371.317269,0.0
-108.757695,50,373.315117,0.0
-105.15411,50,375.401572,0.0
-104.881984,50,377.328677,0.0
-110.622626,50,379.292197,0.0
-122.377985,50,381.16479,0.0
-114.327076,50,383.036693,0.0
-111.25437,50,384.964765,0.0
-112.679402,50,386.81487,0.0
-109.479056,50,388.812427,0.0
-111.865384,50,390.767231,0.0
-107.473093,50,392.711888,0.0
-116.716921,50,394.618056,0.0
-113.999876,50,396.534189,0.0
-106.509455,50,398.510955,0.0
-103.226009,50,400.466373,0.0
-102.745495,50,402.352978,0.0
-114.070104,50,404.265076,0.0
-109.01088,50,406.19384,0.0
-102.174239,50,408.136591,1.0
-111.316081,50,409.91033,0.0
-111.587153,50,411.809699,0.0
-108.456468,50,413.670054,0.0
-104.691231,50,415.683891,0.0
-104.680803,50,417.573321,0.0
