#{"t_start": 1645999331.512785, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-100.502301,50,6.665366,0.0
-116.103029,50,6.815228,0.0
-123.958735,50,10.366384,0.0
-143.71057,50,12.906691,0.0
-145.512191,50,14.885472,0.0
-128.618599,50,16.948572,0.0
-137.662013,50,18.959438,0.0
-66.415287,50,21.076734,0.0
-101.684814,50,23.27374,0.0
-122.168938,50,25.102634,0.0
-101.216856,50,26.902421,0.0
-129.985376,50,28.707641,0.0
-100.273183,50,30.282867,0.0
-85.74721,50,31.976383,0.0
-112.680771,50,33.63377,0.0
-81.046582,50,35.29388,0.0
-131.868578,50,37.035746,0.0
-184.100862,50,38.768002,0.0
-63.989152,50,41.171515,0.0
-111.438069,50,43.744016,0.0
-94.05125,50,46.218436,0.0
-155.711222,50,48.444094,0.0
-112.708461,50,51.109934,0.0
-111.817845,50,53.765835,0.0
-58.980456,50,56.430567,0.0
-99.238357,50,59.002334,0.0
-169.067342,50,61.317586,0.0
-140.888286,50,63.531891,0.0
-100.552072,50,66.339353,0.0
-121.481666,50,69.145624,0.0
-63.522234,50,71.839118,0.0
-90.908726,50,74.50244,0.0
-169.004503,50,77.250323,0.0
-191.343602,50,79.908274,0.0
-97.322451,50,82.636801,0.0
-144.197746,50,85.347824,0.0
-62.439562,50,88.16106,0.0
-131.535347,50,90.746895,0.0
-77.629517,50,93.364093,0.0
-170.914896,50,95.862511,0.0
-59.701573,50,98.145531,0.0
-65.3506,50,100.386062,0.0
-101.422575,50,103.011888,0.0
-152.771523,50,105.856598,0.0
-119.954207,50,108.282862,0.0
-111.234459,50,110.490649,0.0
-132.157397,50,112.663821,0.0
-119.36683,50,115.228729,0.0
-99.835768,50,117.905098,0.0
-54.759179,50,120.525158,0.0
-111.64775,50,123.069761,0.0
-158.578912,50,125.695205,0.0
-158.387689,50,128.266439,0.0
-58.838388,50,131.058969,0.0
-59.516992,50,133.870484,0.0
-100.286334,50,136.33137,0.0
-132.562775,50,138.80779,0.0
-110.505162,50,141.280078,0.0
-201.347127,50,143.715599,0.0
-95.639994,50,146.200248,0.0
-58.171297,50,148.434896,0.0
-112.735874,50,150.281987,0.0
-135.722491,50,152.62903,0.0
-95.884921,50,155.030987,0.0
-106.460964,50,157.123224,0.0
-69.655692,50,159.594591,0.0
-78.666286,50,162.277224,0.0
-9.422486,50,165.125326,1.0
-94.531713,50,167.93222,0.0
-84.180952,50,170.439211,0.0
-125.896651,50,172.824503,0.0
-62.344599,50,175.240557,0.0
-106.815023,50,177.777253,0.0
-76.834647,50,179.782309,0.0
-111.102022,50,182.047071,0.0
-167.178236,50,184.179952,0.0
-66.510135,50,186.215895,0.0
-105.263626,50,188.269731,0.0
-89.360947,50,190.391011,0.0
-86.833735,50,192.398578,0.0
-63.816591,50,194.643091,0.0
-70.129381,50,197.373263,0.0
-120.478327,50,199.332897,0.0
-90.573883,50,201.460453,0.0
-84.232421,50,204.054208,0.0
-177.523491,50,206.709532,0.0
-60.969307,50,209.478548,0.0
-140.39883,50,212.167421,0.0
-55.455803,50,214.977275,0.0
-176.901611,50,217.174822,0.0
-122.970656,50,219.238681,0.0
-108.669265,50,221.863057,0.0
-103.939537,50,224.535052,0.0
-71.336732,50,227.337504,0.0
-109.271169,50,229.871467,0.0
-103.862078,50,232.398418,0.0
-59.186077,50,235.001255,0.0
-109.661122,50,237.705391,0.0
-107.000701,50,240.538277,0.0
-116.634851,50,243.144279,0.0
-52.851877,50,250.988768,0.0
-73.63578,50,253.362283,0.0
-184.033437,50,256.200722,0.0
-55.360614,50,258.825148,0.0
-67.393403,50,261.324357,0.0
-64.698034,50,263.831326,0.0
-67.005261,50,266.06148,0.0
-100.663563,50,268.398441,0.0
-106.706295,50,270.496359,0.0
-70.297357,50,272.492505,0.0
-89.96646,50,274.400315,0.0
-285.912636,50,276.264107,0.0
-85.30037,50,278.297065,0.0
-202.490669,50,280.319979,0.0
-67.243109,50,282.394134,0.0
-103.16646,50,284.328118,0.0
-72.735911,50,286.58636,0.0
-85.255366,50,289.247804,0.0
-52.547801,50,292.027359,0.0
-58.901499,50,293.890965,0.0
-100.148923,50,296.276469,0.0
-89.11624,50,299.115972,0.0
-65.654644,50,301.96603,0.0
-171.535567,50,304.818331,0.0
-128.882238,50,307.591498,0.0
-76.175141,50,310.378073,0.0
-92.582993,50,313.288752,0.0
-59.38055,50,315.939989,0.0
-200.86375,50,318.891818,0.0
-93.234097,50,321.471767,0.0
-86.005548,50,323.867676,0.0
-59.255153,50,326.243889,0.0
-72.844919,50,328.289443,0.0
-62.976577,50,330.306608,0.0
-155.592271,50,332.184705,0.0
-118.327308,50,334.300314,0.0
-54.789623,50,336.567523,0.0
-22.82831,50,338.761378,1.0
-98.99775,50,340.879154,0.0
-59.252673,50,343.252189,0.0
-55.346634,50,345.415947,0.0
-122.464639,50,347.679775,0.0
-114.915134,50,350.395431,0.0
-65.677746,50,353.196599,0.0
-57.360533,50,355.765216,0.0
-64.711579,50,358.539952,0.0
-152.30282,50,361.346787,0.0
-57.423587,50,364.027729,0.0
-65.996381,50,366.640871,0.0
-77.304719,50,368.812948,0.0
-76.606094,50,371.161777,0.0
-80.44015,50,373.79198,0.0
-65.257115,50,376.268229,0.0
-56.239353,50,378.768335,0.0
-80.460511,50,381.272365,0.0
-55.799823,50,383.886739,0.0
-59.560529,50,386.400975,0.0
-56.407697,50,389.16198,0.0
-59.172281,50,391.878403,0.0
-56.321442,50,394.688501,0.0
-100.622856,50,397.560103,1.0
-128.747347,50,400.479122,0.0
-69.616128,50,403.354283,0.0
-56.923351,50,405.44774,0.0
-55.184149,50,407.098596,0.0
-160.370498,50,409.298623,0.0
-57.884288,50,411.929486,0.0
-56.22485,50,414.468192,0.0
-87.830812,50,417.157494,0.0
-65.226325,50,419.895221,0.0
-143.839977,50,422.808321,0.0
-64.218747,50,425.621762,0.0
-83.343837,50,428.238529,0.0
-55.980306,50,431.077217,0.0
-59.586837,50,433.909806,0.0
-166.177754,50,436.86781,0.0
-88.988822,50,439.626261,0.0
-75.562626,50,442.111438,0.0
-53.32398,50,444.589277,0.0
-137.525958,50,447.398834,0.0
-306.720863,50,450.206829,0.0
-154.823483,50,453.005614,0.0
-57.616183,50,455.742134,0.0
-61.039076,50,458.293168,0.0
-111.981487,50,460.836742,1.0
-111.179154,50,463.444442,0.0
-55.617857,50,466.463243,0.0
-162.236824,50,469.167899,0.0
-65.434719,50,471.773772,0.0
-59.893475,50,473.956527,0.0
-92.426658,50,475.939174,0.0
-18.247059,50,478.23313,1.0
-59.590548,50,480.217079,0.0
-67.235042,50,482.4422,0.0
-94.471022,50,484.990128,0.0
-54.849179,50,487.195743,0.0
-126.914832,50,489.394341,0.0
-97.138592,50,491.293853,0.0
-61.704271,50,493.310197,0.0
-80.963011,50,495.558487,0.0
-54.874431,50,504.036711,0.0
-54.115791,50,506.728046,0.0
-55.617627,50,509.557621,0.0
-111.228799,50,512.23509,0.0
-68.798619,50,514.820378,0.0
-55.244658,50,517.045955,0.0
-56.643053,50,519.532502,0.0
-73.400173,50,522.066479,0.0
-97.192969,50,524.285915,0.0
-64.313367,50,526.651119,0.0
-66.422663,50,529.032645,0.0
-55.513335,50,531.462662,0.0
-56.526453,50,533.756921,0.0
-58.536648,50,535.667501,0.0
-96.161517,50,537.191765,0.0
-55.87105,50,538.847593,0.0
-101.054759,50,540.789068,0.0
-54.387577,50,543.097025,0.0
-69.648565,50,545.783399,0.0
-90.59048,50,548.547851,0.0
-84.649359,50,551.511904,1.0
-65.30514,50,554.158351,0.0
-57.33561,50,557.0666,0.0
-81.054002,50,559.467518,0.0
-65.532364,50,561.997619,0.0
-149.712111,50,564.612747,0.0
-55.821565,50,566.891426,0.0
-62.576905,50,568.757561,0.0
-71.768961,50,571.333411,0.0
-57.255161,50,574.053361,0.0
-79.002739,50,576.673729,0.0
-57.165158,50,579.444953,0.0
-69.753259,50,582.193949,0.0
-108.360206,50,584.507855,0.0
-55.618945,50,586.562397,0.0
-160.882167,50,589.450377,1.0
-57.735858,50,592.040898,0.0
-53.621281,50,594.664062,0.0
-54.498464,50,597.262258,0.0
-56.084041,50,600.331248,0.0
-104.463208,50,603.337193,0.0
-89.121745,50,605.984612,0.0
-75.577459,50,608.775689,0.0
-55.769624,50,611.391857,0.0
-53.44011,50,613.997713,0.0
-91.964227,50,616.495659,0.0
-58.821963,50,618.809634,0.0
-56.830408,50,620.783016,0.0
-65.855688,50,623.125071,0.0
-52.49144,50,625.565819,0.0
-54.694552,50,627.911874,0.0
-56.874184,50,629.904817,0.0
-63.598073,50,631.809618,0.0
-81.904529,50,633.922951,0.0
-95.6073,50,636.194287,0.0
-58.062529,50,638.700602,0.0
-65.436689,50,640.636926,0.0
-57.587831,50,642.793832,0.0
-57.761445,50,644.91775,0.0
-60.822909,50,647.3332,0.0
-54.148358,50,649.427151,0.0
-61.094283,50,651.799857,0.0
-59.011563,50,654.63483,0.0
-58.256266,50,657.53303,0.0
-92.482112,50,660.179465,1.0
-55.955749,50,662.855983,0.0
-55.49922,50,665.617039,0.0
-57.815153,50,668.415776,0.0
-57.292964,50,670.630926,0.0
-148.716431,50,672.827735,0.0
-72.979656,50,675.530813,0.0
-55.760809,50,678.511421,0.0
-55.040741,50,681.585228,0.0
-54.648506,50,684.458422,0.0
-51.797477,50,687.374158,0.0
-82.545995,50,690.226774,0.0
-55.197165,50,693.122961,0.0
-70.716433,50,695.559353,0.0
-52.772241,50,697.678164,0.0
-156.206344,50,700.204563,0.0
-85.660164,50,703.140346,0.0
-81.145034,50,705.816512,1.0
-58.903778,50,708.55483,0.0
-55.833076,50,711.162458,0.0
-46.484756,50,713.983095,1.0
-53.462813,50,716.921822,0.0
-56.611359,50,719.797117,0.0
-60.67695,50,722.364822,0.0
-59.979799,50,724.473635,0.0
-60.864119,50,726.476942,0.0
-57.569948,50,729.12493,0.0
-57.66929,50,731.768516,0.0
-53.314479,50,734.914356,0.0
-70.833022,50,737.531258,0.0
-52.896039,50,740.220468,0.0
-56.492228,50,742.970325,0.0
-53.075814,50,745.917725,0.0
-84.704234,50,748.819971,0.0
-59.669439,50,751.446049,0.0
-81.19246,50,753.59048,0.0
-125.248381,50,762.301019,0.0
-64.949618,50,764.869303,0.0
-52.886625,50,767.425801,0.0
-57.32733,50,769.686707,0.0
-54.275752,50,772.027051,0.0
-57.373545,50,774.372876,0.0
-53.989432,50,776.719735,0.0
-83.914494,50,778.962559,0.0
-54.250956,50,781.124197,0.0
-52.910423,50,783.324778,0.0
-53.562926,50,785.046109,0.0
-63.476572,50,787.141179,0.0
-58.414927,50,789.055136,0.0
-73.356033,50,791.107111,0.0
-76.321458,50,792.915395,0.0
-56.846998,50,794.78015,0.0
-54.436285,50,797.021539,0.0
-53.149023,50,799.129285,0.0
-56.306948,50,801.509734,0.0
-53.613576,50,803.845185,0.0
-69.794356,50,806.539434,0.0
-53.598511,50,809.302509,0.0
-87.158478,50,812.143176,0.0
-62.975209,50,814.819471,0.0
-57.097581,50,817.423714,0.0
-56.63776,50,819.629889,0.0
-57.792918,50,821.58683,0.0
-54.8703,50,824.061624,0.0
-100.758371,50,826.845618,0.0
-62.893477,50,829.582948,0.0
-55.045621,50,832.42616,0.0
-54.352989,50,835.221424,0.0
-54.664383,50,838.233463,0.0
-58.71494,50,840.755692,0.0
-61.841906,50,843.762599,0.0
-60.22841,50,846.605307,0.0
-55.298959,50,849.18538,0.0
-58.711189,50,851.81296,0.0
-55.390893,50,854.346277,0.0
-119.822228,50,857.00535,0.0
-68.613341,50,859.641754,0.0
-118.043728,50,861.513938,0.0
-59.094299,50,863.804699,0.0
-55.431668,50,866.527024,0.0
-91.276005,50,869.303367,1.0
-100.819304,50,872.13029,0.0
-84.87492,50,874.682561,0.0
-75.212112,50,877.289457,0.0
-52.138128,50,879.933002,0.0
-52.795118,50,882.531386,0.0
-56.635248,50,885.293438,0.0
-83.007711,50,887.837057,0.0
-55.471544,50,889.958022,0.0
-59.094727,50,892.568397,0.0
-93.213802,50,895.151228,0.0
-52.493902,50,898.021461,0.0
-54.931573,50,901.04965,0.0
-52.976478,50,903.515003,0.0
-59.637708,50,905.754314,0.0
-85.430209,50,908.539955,0.0
-53.483735,50,911.522439,0.0
-63.593214,50,914.162234,0.0
-53.536736,50,916.955229,0.0
-57.357947,50,919.693516,0.0
-52.310947,50,922.444883,0.0
-58.20674,50,925.562119,0.0
-65.638256,50,928.178091,0.0
-60.203886,50,930.80495,0.0
-53.344009,50,933.56107,0.0
-52.188201,50,935.986883,0.0
-74.633753,50,938.390578,0.0
-59.039816,50,940.749819,0.0
-61.889669,50,942.950752,0.0
-53.050282,50,944.966568,0.0
-56.726622,50,946.808625,0.0
-55.580156,50,948.535396,0.0
-58.022702,50,950.335387,0.0
-56.253981,50,952.230457,0.0
-56.986025,50,954.182169,0.0
-68.53092,50,956.275761,0.0
-59.678606,50,958.855899,0.0
-53.391807,50,961.658524,0.0
-59.075675,50,964.273861,0.0
-54.284264,50,966.402461,0.0
-55.126567,50,968.968121,0.0
-54.722741,50,971.653388,0.0
-53.810366,50,974.695821,0.0
-54.774508,50,977.370548,0.0
-53.261553,50,980.067141,0.0
-69.178727,50,982.838343,0.0
-86.58369,50,985.693276,0.0
-66.232526,50,988.460546,0.0
-58.537667,50,990.960174,0.0
-65.533452,50,993.133612,0.0
-53.199274,50,995.648695,0.0
-55.857051,50,998.670447,0.0
-53.637425,50,1001.227699,0.0
-75.174712,50,1003.999914,0.0
-57.522558,50,1006.746565,0.0
-62.453411,50,1009.567693,0.0
-56.030439,50,1017.394303,0.0
-75.340687,50,1019.851573,0.0
-56.295923,50,1022.419134,0.0
-57.996994,50,1024.752393,0.0
-53.507564,50,1026.957496,0.0
-56.876068,50,1029.39763,0.0
-79.440505,50,1031.579597,0.0
-58.318049,50,1033.782209,0.0
-54.425115,50,1036.057028,0.0
-57.097643,50,1038.661614,0.0
-52.459961,50,1040.940376,0.0
-101.071385,50,1043.103001,0.0
-53.985784,50,1045.143171,0.0
-229.687314,50,1047.397155,0.0
-60.389359,50,1049.660239,0.0
-105.225829,50,1052.251649,0.0
-138.731583,50,1055.018696,0.0
-55.442138,50,1057.488057,0.0
-55.236148,50,1060.300176,0.0
-56.903615,50,1062.437568,0.0
-58.292003,50,1064.620142,0.0
-54.278801,50,1067.430074,0.0
-53.877456,50,1070.219661,0.0
-60.619132,50,1073.088018,0.0
-55.107119,50,1075.814903,0.0
-64.09632,50,1078.480879,0.0
-53.673268,50,1080.928507,0.0
-56.728679,50,1083.35473,0.0
-56.621514,50,1086.052984,0.0
-52.728172,50,1088.787197,0.0
-54.687717,50,1091.37808,0.0
-53.160529,50,1093.842941,0.0
