#{"t_start": 1645427739.1428833, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-50.0,50,4.641221,0.0
-50.0,50,4.783093,0.0
-50.0,50,7.644032,0.0
-50.0,50,9.090848,0.0
-50.0,50,10.541605,0.0
-50.0,50,11.972312,0.0
-50.0,50,13.372646,0.0
-50.0,50,15.053701,0.0
-50.0,50,16.838983,0.0
-50.0,50,18.668426,0.0
-50.0,50,20.498268,0.0
-50.0,50,22.32136,0.0
-50.0,50,23.909476,0.0
-50.0,50,25.738081,0.0
-50.0,50,27.547855,0.0
-50.0,50,29.37986,0.0
-50.0,50,31.200039,0.0
-50.0,50,33.073552,0.0
-50.0,50,34.976304,0.0
-50.0,50,36.813937,0.0
-50.0,50,38.834135,0.0
-50.0,50,40.683663,0.0
-50.0,50,42.493884,0.0
-50.0,50,44.221973,0.0
-50.0,50,45.816728,0.0
-50.0,50,47.50663,0.0
-50.0,50,49.21212,0.0
-50.0,50,50.676911,0.0
-50.0,50,52.034732,0.0
-50.0,50,53.478304,0.0
-50.0,50,54.900336,0.0
-50.0,50,56.34382,0.0
-50.0,50,57.900982,0.0
-50.0,50,59.773941,0.0
-50.0,50,61.272043,0.0
-50.0,50,62.689952,0.0
-50.0,50,64.09107,0.0
-50.0,50,65.573575,0.0
-50.0,50,66.970371,0.0
-50.0,50,68.668986,0.0
-50.0,50,70.328823,0.0
-50.0,50,71.71931,0.0
-50.0,50,73.494167,0.0
-50.0,50,75.266979,0.0
-50.0,50,77.165482,0.0
-50.0,50,78.856152,0.0
-50.0,50,80.507104,0.0
-50.0,50,82.360221,0.0
-50.0,50,84.263386,0.0
-50.0,50,86.202594,0.0
-50.0,50,88.087205,0.0
-50.0,50,89.906115,0.0
-50.0,50,91.715358,0.0
-50.0,50,93.504897,0.0
-50.0,50,95.279635,0.0
-50.0,50,97.036892,0.0
-50.0,50,98.636992,0.0
-50.0,50,100.129523,0.0
-50.0,50,101.655273,0.0
-50.0,50,102.93341,0.0
-50.0,50,104.156991,0.0
-50.0,50,105.713104,0.0
-50.0,50,107.293758,0.0
-50.0,50,108.836343,0.0
-50.0,50,110.456119,0.0
-50.0,50,112.045949,0.0
-50.0,50,113.673281,0.0
-33.0,50,115.389058,0.0
-50.0,50,117.207045,0.0
-50.0,50,118.97173,0.0
-50.0,50,120.736837,0.0
-50.0,50,122.499014,0.0
-50.0,50,124.258444,0.0
-50.0,50,126.026752,0.0
-50.0,50,127.802717,0.0
-50.0,50,129.590748,0.0
-50.0,50,131.379299,0.0
-50.0,50,133.140437,0.0
-50.0,50,134.914274,0.0
-50.0,50,136.688101,0.0
-50.0,50,138.45194,0.0
-50.0,50,140.211865,0.0
-50.0,50,142.015954,0.0
-50.0,50,143.788728,0.0
-50.0,50,145.589612,0.0
-50.0,50,147.367005,0.0
-50.0,50,149.153958,0.0
-50.0,50,150.955923,0.0
-50.0,50,152.949083,0.0
-50.0,50,154.991599,0.0
-50.0,50,156.985536,0.0
-50.0,50,159.06063,0.0
-50.0,50,161.154488,0.0
-50.0,50,162.941786,0.0
-50.0,50,164.763028,0.0
-50.0,50,166.495007,0.0
-50.0,50,168.005337,0.0
-50.0,50,169.535497,0.0
-50.0,50,170.947843,0.0
-50.0,50,172.268232,0.0
-50.0,50,177.235518,0.0
-50.0,50,178.62075,0.0
-50.0,50,179.947606,0.0
-50.0,50,181.265161,0.0
-50.0,50,182.569556,0.0
-50.0,50,183.906521,0.0
-50.0,50,185.351735,0.0
-50.0,50,187.12228,0.0
-50.0,50,188.48743,0.0
-50.0,50,190.166441,0.0
-50.0,50,191.516325,0.0
-50.0,50,192.74385,0.0
-50.0,50,194.100205,0.0
-50.0,50,195.661091,0.0
-50.0,50,197.457783,0.0
-50.0,50,199.225159,0.0
-50.0,50,201.038482,0.0
-50.0,50,202.821832,0.0
-50.0,50,204.550975,0.0
-50.0,50,206.384413,0.0
-50.0,50,208.178488,0.0
-50.0,50,209.904158,0.0
-50.0,50,211.600137,0.0
-50.0,50,213.335247,0.0
-50.0,50,215.09279,0.0
-50.0,50,216.818028,0.0
-50.0,50,218.540951,0.0
-50.0,50,220.361712,0.0
-50.0,50,222.24099,0.0
-50.0,50,223.99881,0.0
-50.0,50,225.740079,0.0
-50.0,50,227.627774,0.0
-50.0,50,229.436499,0.0
-50.0,50,231.141233,0.0
-50.0,50,232.931868,0.0
-50.0,50,234.672032,0.0
-50.0,50,236.424085,0.0
0.0,50,238.192464,1.0
-50.0,50,239.875444,0.0
-50.0,50,241.509137,0.0
-50.0,50,243.122465,0.0
-50.0,50,244.795743,0.0
-50.0,50,246.419549,0.0
-50.0,50,248.136649,0.0
-50.0,50,249.72847,0.0
-50.0,50,250.888021,0.0
-50.0,50,252.090259,0.0
-50.0,50,253.257092,0.0
-50.0,50,254.468735,0.0
-50.0,50,255.610432,0.0
-50.0,50,257.262146,0.0
-50.0,50,259.021569,0.0
-50.0,50,260.695634,0.0
-50.0,50,262.471694,0.0
-50.0,50,264.131155,0.0
-50.0,50,265.745595,0.0
-50.0,50,267.374605,0.0
-50.0,50,269.045716,0.0
-50.0,50,270.750749,0.0
-50.0,50,272.397758,0.0
0.0,50,274.064505,1.0
-50.0,50,275.782558,0.0
-50.0,50,277.346222,0.0
-13.0,50,278.831881,1.0
-50.0,50,280.233869,0.0
-50.0,50,281.656049,0.0
-50.0,50,282.907565,0.0
-50.0,50,284.036336,0.0
-50.0,50,285.150179,0.0
-50.0,50,286.300229,0.0
-50.0,50,287.546448,0.0
-50.0,50,288.729326,0.0
-50.0,50,289.907897,0.0
-50.0,50,291.635898,0.0
-50.0,50,292.764579,0.0
-50.0,50,293.967472,0.0
-50.0,50,295.083006,0.0
-50.0,50,296.208697,0.0
-50.0,50,297.450408,0.0
-50.0,50,298.795609,0.0
-50.0,50,300.152342,0.0
-50.0,50,302.076764,0.0
-50.0,50,303.545715,0.0
-50.0,50,305.338919,0.0
0.0,50,307.107747,1.0
-50.0,50,308.833755,0.0
-50.0,50,310.618623,0.0
-50.0,50,312.495199,0.0
-50.0,50,314.35936,0.0
-50.0,50,316.269595,0.0
-50.0,50,318.244328,0.0
0.0,50,320.079161,1.0
-50.0,50,321.87802,0.0
-50.0,50,323.691659,0.0
-50.0,50,325.496845,0.0
-50.0,50,327.346778,0.0
-50.0,50,329.149891,0.0
-50.0,50,330.969102,0.0
-50.0,50,332.752273,0.0
-50.0,50,334.528057,0.0
-50.0,50,338.909193,0.0
-50.0,50,340.372825,0.0
-50.0,50,341.974015,0.0
-50.0,50,343.761552,0.0
-50.0,50,345.562275,0.0
-50.0,50,347.274969,0.0
-50.0,50,349.004159,0.0
-50.0,50,350.626701,0.0
-50.0,50,352.276428,0.0
-50.0,50,353.957519,0.0
-50.0,50,355.591217,0.0
-50.0,50,357.237529,0.0
-50.0,50,358.947808,0.0
-50.0,50,360.614829,0.0
-50.0,50,362.247052,0.0
-50.0,50,363.918821,0.0
-50.0,50,365.54665,0.0
-50.0,50,367.157181,0.0
-50.0,50,368.8347,0.0
-50.0,50,370.513172,0.0
-50.0,50,372.259392,0.0
-50.0,50,374.187852,0.0
-50.0,50,375.972921,0.0
-50.0,50,377.759007,0.0
-50.0,50,379.654977,0.0
-50.0,50,381.405764,0.0
-50.0,50,383.008971,0.0
-50.0,50,384.816838,0.0
-50.0,50,386.556509,0.0
-50.0,50,388.249757,0.0
-50.0,50,390.069057,0.0
-50.0,50,391.808514,0.0
-50.0,50,393.264588,0.0
-50.0,50,394.691803,0.0
-50.0,50,396.319776,0.0
0.0,50,397.987354,1.0
