#{"t_start": 1651131903.7816935, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-50.0,50,5.861388,0.0
-50.0,50,5.993706,0.0
-50.0,50,8.169828,0.0
-50.0,50,10.382518,0.0
-50.0,50,12.677802,0.0
-50.0,50,14.962935,0.0
-50.0,50,17.233378,0.0
-50.0,50,19.591265,0.0
-50.0,50,21.737856,0.0
-50.0,50,23.966009,0.0
-50.0,50,26.302864,0.0
-50.0,50,28.484263,0.0
-50.0,50,30.730802,0.0
-50.0,50,32.9627,0.0
-50.0,50,35.203725,0.0
-50.0,50,37.486669,0.0
-50.0,50,39.677346,0.0
-50.0,50,42.125757,0.0
-50.0,50,44.398482,0.0
-50.0,50,46.809467,0.0
-50.0,50,49.044761,0.0
-50.0,50,51.373427,0.0
-50.0,50,53.728997,0.0
-50.0,50,55.843943,0.0
-50.0,50,58.012133,0.0
-50.0,50,60.107991,0.0
-50.0,50,62.229866,0.0
-50.0,50,64.486301,0.0
-50.0,50,66.747321,0.0
-50.0,50,69.002909,0.0
-50.0,50,71.232558,0.0
-50.0,50,73.429895,0.0
-50.0,50,75.839652,0.0
-50.0,50,78.109776,0.0
-50.0,50,80.41535,0.0
-50.0,50,82.748338,0.0
-50.0,50,84.993954,0.0
-50.0,50,87.259573,0.0
-50.0,50,89.519038,0.0
-50.0,50,91.809569,0.0
-50.0,50,94.116216,0.0
-50.0,50,96.402429,0.0
-50.0,50,98.774874,0.0
-50.0,50,101.032226,0.0
-50.0,50,103.312109,0.0
-50.0,50,105.563985,0.0
-50.0,50,107.990517,0.0
-50.0,50,110.268317,0.0
-50.0,50,112.546785,0.0
-50.0,50,114.851275,0.0
-50.0,50,117.088758,0.0
-50.0,50,119.469529,0.0
-50.0,50,121.827217,0.0
-50.0,50,124.172946,0.0
-50.0,50,126.455131,0.0
-50.0,50,128.789575,0.0
-50.0,50,131.145997,0.0
-50.0,50,133.363462,0.0
-50.0,50,135.665945,0.0
-50.0,50,138.063807,0.0
-50.0,50,140.307942,0.0
-50.0,50,142.658972,0.0
-50.0,50,144.966245,0.0
-50.0,50,147.292461,0.0
-50.0,50,149.971868,0.0
-50.0,50,152.295705,0.0
-50.0,50,154.570836,0.0
-50.0,50,156.836125,0.0
-50.0,50,159.178615,0.0
-50.0,50,161.377643,0.0
-50.0,50,163.698845,0.0
-50.0,50,165.921168,0.0
-50.0,50,168.189334,0.0
-50.0,50,170.42661,0.0
-50.0,50,172.738015,0.0
-50.0,50,174.928683,0.0
-50.0,50,177.648404,0.0
-50.0,50,180.402553,0.0
-50.0,50,183.255604,0.0
-50.0,50,186.057277,0.0
-50.0,50,188.844549,0.0
-50.0,50,191.399812,0.0
-50.0,50,193.979703,0.0
-50.0,50,196.743102,0.0
-50.0,50,199.487447,0.0
-50.0,50,202.333744,0.0
-50.0,50,205.114278,0.0
-50.0,50,207.155949,0.0
-50.0,50,209.460494,0.0
-50.0,50,211.814195,0.0
-50.0,50,214.225688,0.0
-50.0,50,216.59042,0.0
-50.0,50,218.906627,0.0
-50.0,50,221.270034,0.0
-50.0,50,223.544952,0.0
-50.0,50,225.879451,0.0
-50.0,50,228.202824,0.0
-50.0,50,230.458464,0.0
-50.0,50,232.764233,0.0
-50.0,50,235.156028,0.0
-50.0,50,237.432158,0.0
-50.0,50,239.859078,0.0
-50.0,50,242.145165,0.0
-50.0,50,244.421726,0.0
-50.0,50,246.71293,0.0
-50.0,50,248.997339,0.0
-50.0,50,251.304476,0.0
-50.0,50,253.648176,0.0
-50.0,50,255.999153,0.0
-50.0,50,258.384944,0.0
-50.0,50,260.672811,0.0
-50.0,50,262.87272,0.0
-50.0,50,265.238021,0.0
-50.0,50,267.522292,0.0
-50.0,50,269.90087,0.0
-50.0,50,272.251649,0.0
-50.0,50,274.616844,0.0
-50.0,50,276.918145,0.0
-50.0,50,279.228493,0.0
-50.0,50,281.491529,0.0
-50.0,50,283.783108,0.0
-50.0,50,286.225944,0.0
-50.0,50,288.676196,0.0
-50.0,50,291.027841,0.0
-50.0,50,293.393412,0.0
-50.0,50,295.659582,0.0
-50.0,50,298.076904,0.0
-50.0,50,300.333042,0.0
