#{"t_start": 1647252304.9166443, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-50.0,50,5.052926,0.0
-50.0,50,5.237895,0.0
-50.0,50,7.782252,0.0
-50.0,50,10.118055,0.0
-50.0,50,12.437642,0.0
-50.0,50,14.734184,0.0
-50.0,50,16.942837,0.0
-50.0,50,19.102687,0.0
-50.0,50,21.502914,0.0
-50.0,50,23.719052,0.0
-50.0,50,26.042977,0.0
-50.0,50,28.292846,0.0
-50.0,50,30.642583,0.0
-50.0,50,32.939699,0.0
-50.0,50,35.181797,0.0
-50.0,50,37.514366,0.0
-50.0,50,39.801879,0.0
-50.0,50,42.107595,0.0
-50.0,50,44.287813,0.0
-50.0,50,46.500907,0.0
-50.0,50,48.779334,0.0
-50.0,50,51.059381,0.0
-50.0,50,53.343125,0.0
-50.0,50,55.647037,0.0
-50.0,50,57.898325,0.0
-50.0,50,60.233134,0.0
-50.0,50,62.460138,0.0
-50.0,50,64.816817,0.0
-50.0,50,67.901664,0.0
-50.0,50,70.931567,0.0
-50.0,50,73.964603,0.0
-50.0,50,77.019496,0.0
-50.0,50,80.190594,0.0
-50.0,50,83.234847,0.0
-50.0,50,86.362492,0.0
-50.0,50,89.326488,0.0
-50.0,50,92.371569,0.0
-50.0,50,95.42007,0.0
-50.0,50,98.418131,0.0
-50.0,50,101.42946,0.0
-50.0,50,104.583627,0.0
-50.0,50,107.654018,0.0
-50.0,50,110.770288,0.0
-50.0,50,113.748778,0.0
-50.0,50,117.321262,0.0
-50.0,50,119.898781,0.0
-50.0,50,122.126291,0.0
-50.0,50,124.41919,0.0
-50.0,50,126.726179,0.0
-50.0,50,129.082901,0.0
-50.0,50,131.390562,0.0
-50.0,50,133.591458,0.0
-50.0,50,136.111086,0.0
-50.0,50,139.17902,0.0
-50.0,50,142.472798,0.0
-50.0,50,145.440061,0.0
-50.0,50,148.290472,0.0
-50.0,50,150.594085,0.0
-50.0,50,152.945173,0.0
-50.0,50,155.247666,0.0
-50.0,50,157.466907,0.0
-50.0,50,159.776957,0.0
-50.0,50,162.104378,0.0
-50.0,50,164.645731,0.0
-50.0,50,167.842956,0.0
-50.0,50,171.416705,0.0
-50.0,50,175.26564,0.0
0.0,50,178.785547,1.0
-50.0,50,182.909989,0.0
-50.0,50,186.961668,0.0
-50.0,50,190.496095,0.0
-50.0,50,193.698649,0.0
-50.0,50,197.174978,0.0
-50.0,50,200.490519,0.0
-50.0,50,203.694241,0.0
-50.0,50,206.255909,0.0
-50.0,50,209.589058,0.0
-50.0,50,212.001754,0.0
-50.0,50,214.264173,0.0
-50.0,50,216.492475,0.0
-50.0,50,218.879318,0.0
-50.0,50,221.362774,0.0
-50.0,50,223.433933,0.0
-50.0,50,225.631348,0.0
-50.0,50,227.732218,0.0
-50.0,50,229.873389,0.0
-50.0,50,232.119353,0.0
-50.0,50,234.04042,0.0
-50.0,50,235.979346,0.0
-50.0,50,238.029032,0.0
-50.0,50,240.480813,0.0
-50.0,50,243.107034,0.0
-50.0,50,245.320642,0.0
-50.0,50,247.595845,0.0
-50.0,50,250.136677,0.0
-50.0,50,252.220345,0.0
-50.0,50,254.180463,0.0
-50.0,50,256.234972,0.0
-50.0,50,258.537434,0.0
-50.0,50,260.923529,0.0
-50.0,50,267.316546,0.0
-50.0,50,269.715561,0.0
-50.0,50,271.907753,0.0
-50.0,50,274.221733,0.0
-50.0,50,276.582529,0.0
-50.0,50,278.797837,0.0
-50.0,50,281.667901,0.0
-50.0,50,284.645383,0.0
-50.0,50,287.437447,0.0
-50.0,50,290.375866,0.0
-50.0,50,293.994478,0.0
-50.0,50,297.524302,0.0
-50.0,50,301.298243,0.0
-50.0,50,305.16451,0.0
-50.0,50,309.097034,0.0
-50.0,50,312.551316,0.0
-50.0,50,315.668252,0.0
-50.0,50,319.442058,0.0
-50.0,50,323.514429,0.0
-50.0,50,327.285628,0.0
-50.0,50,331.212514,0.0
-50.0,50,336.05985,0.0
-50.0,50,339.723983,0.0
-50.0,50,343.877218,0.0
-50.0,50,347.765944,0.0
-50.0,50,351.531535,0.0
-50.0,50,355.758572,0.0
-50.0,50,358.886393,0.0
-50.0,50,362.401805,0.0
-50.0,50,366.397186,0.0
-50.0,50,369.534794,0.0
-50.0,50,372.647631,0.0
-50.0,50,375.177625,0.0
-50.0,50,377.813586,0.0
-50.0,50,380.53815,0.0
-50.0,50,383.194008,0.0
-50.0,50,385.721801,0.0
0.0,50,388.629312,1.0
-50.0,50,391.406493,0.0
-50.0,50,394.756717,0.0
-50.0,50,397.918,0.0
-50.0,50,400.082134,0.0
-50.0,50,402.459785,0.0
-50.0,50,404.412864,0.0
-50.0,50,406.445343,0.0
-50.0,50,409.318387,0.0
-50.0,50,411.407893,0.0
-50.0,50,413.453223,0.0
-50.0,50,415.522071,0.0
-50.0,50,417.897549,0.0
-50.0,50,421.085049,0.0
-50.0,50,423.780878,0.0
-50.0,50,426.020325,0.0
-50.0,50,428.388782,0.0
-50.0,50,430.901244,0.0
-50.0,50,433.337614,0.0
-50.0,50,436.753767,0.0
-50.0,50,439.626337,0.0
-50.0,50,442.059464,0.0
-50.0,50,444.868712,0.0
0.0,50,447.707467,1.0
-49.0,50,450.077159,0.0
-50.0,50,452.750696,0.0
-50.0,50,455.053089,0.0
-50.0,50,457.40199,0.0
-50.0,50,459.978718,0.0
-50.0,50,462.840693,0.0
-50.0,50,465.770335,0.0
-50.0,50,469.340927,0.0
-50.0,50,472.438296,0.0
-50.0,50,475.6728,0.0
-49.0,50,479.10132,0.0
-50.0,50,482.403369,0.0
-50.0,50,485.828119,0.0
-50.0,50,489.584055,0.0
-50.0,50,492.981753,0.0
-50.0,50,496.009077,0.0
-50.0,50,499.15554,0.0
-50.0,50,502.312867,0.0
-50.0,50,505.623771,0.0
-50.0,50,508.777559,0.0
-50.0,50,511.543968,0.0
-50.0,50,514.272563,0.0
-50.0,50,516.883229,0.0
0.0,50,519.9807,1.0
-50.0,50,522.877123,0.0
-50.0,50,525.204465,0.0
-50.0,50,527.656328,0.0
-50.0,50,530.089907,0.0
-50.0,50,532.001845,0.0
-50.0,50,534.336762,0.0
0.0,50,536.580827,1.0
-50.0,50,539.003407,0.0
-50.0,50,541.765844,0.0
-50.0,50,544.532325,0.0
-50.0,50,546.896444,0.0
-50.0,50,549.690912,0.0
-50.0,50,552.604102,0.0
-50.0,50,554.977449,0.0
-50.0,50,557.426389,0.0
-50.0,50,563.124446,0.0
-50.0,50,565.404924,0.0
-50.0,50,567.828247,0.0
-50.0,50,570.07667,0.0
-50.0,50,573.028399,0.0
-50.0,50,575.519063,0.0
-50.0,50,578.387895,0.0
-50.0,50,581.278619,0.0
-50.0,50,583.90273,0.0
-50.0,50,586.491116,0.0
-50.0,50,588.983715,0.0
-50.0,50,590.959442,0.0
-50.0,50,593.49611,0.0
-50.0,50,596.214154,0.0
-50.0,50,599.048648,0.0
-50.0,50,601.57161,0.0
-50.0,50,603.860212,0.0
-50.0,50,606.191365,0.0
-50.0,50,608.89081,0.0
-50.0,50,612.613058,0.0
-50.0,50,615.474149,0.0
-50.0,50,617.719824,0.0
-50.0,50,620.11886,0.0
-50.0,50,622.768949,0.0
-50.0,50,625.366674,0.0
-50.0,50,628.258093,0.0
-50.0,50,630.727895,0.0
-50.0,50,633.370127,0.0
-50.0,50,635.86338,0.0
-49.0,50,638.49396,0.0
-50.0,50,640.864401,0.0
-50.0,50,643.436243,0.0
-50.0,50,646.162935,0.0
-50.0,50,648.830102,0.0
-50.0,50,651.91338,0.0
-44.0,50,654.829454,0.0
-50.0,50,658.330907,0.0
-50.0,50,660.748119,0.0
-50.0,50,663.643926,0.0
-50.0,50,666.969409,0.0
-50.0,50,670.561128,0.0
-50.0,50,674.216683,0.0
-50.0,50,678.353149,0.0
-50.0,50,682.172375,0.0
-50.0,50,685.778274,0.0
-50.0,50,689.089203,0.0
-50.0,50,692.801713,0.0
-50.0,50,695.972244,0.0
-50.0,50,699.34383,0.0
-11.0,50,702.760358,1.0
-50.0,50,706.089446,0.0
-50.0,50,708.732748,0.0
-50.0,50,711.174185,0.0
-50.0,50,713.641917,0.0
-50.0,50,716.155863,0.0
-50.0,50,719.20174,0.0
-50.0,50,722.164033,0.0
-50.0,50,725.161183,0.0
-50.0,50,728.760163,0.0
-50.0,50,732.308427,0.0
-50.0,50,735.71011,0.0
-50.0,50,739.483784,0.0
-50.0,50,743.824964,0.0
-50.0,50,747.28374,0.0
0.0,50,751.059135,1.0
-50.0,50,754.532372,0.0
-50.0,50,758.085997,0.0
-50.0,50,761.711187,0.0
-50.0,50,765.453578,0.0
-50.0,50,769.012684,0.0
-50.0,50,772.922956,0.0
-50.0,50,776.227458,0.0
-50.0,50,780.395424,0.0
-50.0,50,783.90469,0.0
-50.0,50,786.801967,0.0
-50.0,50,789.538167,0.0
-50.0,50,792.379686,0.0
-50.0,50,795.363063,0.0
-50.0,50,798.258947,0.0
-50.0,50,801.168041,0.0
-50.0,50,803.926218,0.0
0.0,50,806.724565,1.0
-50.0,50,809.738523,0.0
-50.0,50,812.260407,0.0
0.0,50,815.288858,1.0
-50.0,50,817.506217,0.0
-50.0,50,820.029574,0.0
-50.0,50,822.574025,0.0
-50.0,50,825.513113,0.0
-50.0,50,827.978321,0.0
-50.0,50,830.566282,0.0
-50.0,50,833.24285,0.0
-50.0,50,835.703447,0.0
-50.0,50,838.460306,0.0
-50.0,50,841.049695,0.0
-50.0,50,843.727473,0.0
-50.0,50,845.965685,0.0
-50.0,50,848.142303,0.0
-50.0,50,850.779773,0.0
0.0,50,853.053434,1.0
-50.0,50,859.131425,0.0
-50.0,50,861.792083,0.0
-50.0,50,864.251784,0.0
-50.0,50,866.38459,0.0
-50.0,50,868.607713,0.0
-50.0,50,871.322253,0.0
-50.0,50,874.158747,0.0
-50.0,50,876.938645,0.0
-50.0,50,879.972158,0.0
-50.0,50,882.838439,0.0
-50.0,50,885.147241,0.0
-50.0,50,887.858213,0.0
-50.0,50,890.797637,0.0
-50.0,50,893.614657,0.0
-50.0,50,897.189482,0.0
-50.0,50,900.549882,0.0
-50.0,50,904.095502,0.0
-50.0,50,907.863358,0.0
-50.0,50,911.238432,0.0
-13.0,50,914.996987,1.0
-50.0,50,919.242422,0.0
-50.0,50,922.477702,0.0
-50.0,50,925.881201,0.0
-50.0,50,929.319722,0.0
-50.0,50,932.673885,0.0
-50.0,50,936.19325,0.0
-50.0,50,939.818718,0.0
-50.0,50,943.195337,0.0
-50.0,50,947.406232,0.0
-50.0,50,951.27005,0.0
-50.0,50,954.744733,0.0
-50.0,50,958.156386,0.0
-50.0,50,960.992365,0.0
-50.0,50,963.70557,0.0
-50.0,50,966.924279,0.0
-50.0,50,969.651701,0.0
-50.0,50,972.520776,0.0
-50.0,50,975.253896,0.0
-50.0,50,978.2298,0.0
-50.0,50,980.885864,0.0
-50.0,50,983.738809,0.0
-50.0,50,986.913038,0.0
-50.0,50,990.296662,0.0
-50.0,50,992.719797,0.0
0.0,50,995.921197,1.0
-50.0,50,998.618873,0.0
-50.0,50,1000.950599,0.0
-50.0,50,1003.4815,0.0
-50.0,50,1005.801458,0.0
-50.0,50,1008.115823,0.0
-50.0,50,1010.579399,0.0
-50.0,50,1013.55459,0.0
-50.0,50,1016.455196,0.0
-50.0,50,1019.158531,0.0
-50.0,50,1022.360955,0.0
-50.0,50,1025.206497,0.0
-50.0,50,1028.812548,0.0
-50.0,50,1031.322133,0.0
-50.0,50,1034.718468,0.0
-50.0,50,1037.686361,0.0
-50.0,50,1040.703498,0.0
-50.0,50,1044.192592,0.0
-50.0,50,1047.295657,0.0
-50.0,50,1050.179068,0.0
