#{"t_start": 1645740325.313256, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-222.15164,50,9.440901,0.0
-255.933046,50,9.74019,0.0
-248.808632,50,13.936024,0.0
-200.369852,50,17.50264,0.0
-303.491061,50,21.202773,0.0
-301.430406,50,25.368461,0.0
-322.166043,50,29.207733,0.0
-244.956698,50,33.275516,0.0
-232.105244,50,37.012992,0.0
-260.425112,50,41.04257,0.0
-126.005848,50,44.968728,0.0
-275.809436,50,48.538853,0.0
-294.738642,50,52.588598,0.0
-298.98588,50,56.484697,0.0
-134.478364,50,60.245296,0.0
-186.775758,50,64.765345,0.0
-241.447838,50,68.817271,0.0
-182.145292,50,72.829659,0.0
-223.609541,50,76.705068,0.0
-149.467958,50,80.234736,0.0
-180.779711,50,84.252578,0.0
-84.309951,50,88.215919,0.0
-177.153432,50,92.001308,0.0
-179.615588,50,96.006863,0.0
-164.255839,50,100.05286,0.0
-205.515047,50,104.012498,0.0
-176.782554,50,108.220422,0.0
-135.866749,50,111.884825,0.0
-157.685335,50,115.624094,0.0
-205.410624,50,119.55464,0.0
-104.664449,50,123.101288,0.0
-219.033567,50,126.541778,0.0
-242.733392,50,130.527325,0.0
-225.202607,50,134.01264,0.0
-275.118464,50,137.765187,0.0
-255.645268,50,141.787951,0.0
-144.376928,50,146.117919,0.0
-225.994352,50,149.768326,0.0
-157.560067,50,153.925683,0.0
-162.073592,50,157.531037,0.0
-57.489497,50,161.768677,0.0
-62.15381,50,165.85518,0.0
-133.496735,50,169.381365,0.0
-207.547409,50,173.372217,0.0
-145.640117,50,177.390988,0.0
-268.529985,50,181.325906,0.0
-163.531435,50,185.192539,0.0
-164.256581,50,189.226739,0.0
-224.734246,50,192.99193,0.0
-213.769432,50,197.557005,0.0
-110.097627,50,201.764615,0.0
-240.087278,50,205.939439,0.0
-118.551924,50,209.401273,0.0
-164.905828,50,213.589958,0.0
-158.357757,50,218.115226,0.0
-190.927933,50,222.034291,0.0
-247.682941,50,225.884037,0.0
-122.755934,50,229.603131,0.0
-316.939436,50,233.687708,0.0
-224.947312,50,237.729368,0.0
-109.16071,50,241.993903,0.0
-275.813393,50,245.719916,0.0
-161.481604,50,250.232535,0.0
-54.817039,50,254.17873,0.0
-203.484341,50,258.199239,0.0
-155.886283,50,262.108415,0.0
-92.345726,50,265.549557,0.0
-237.329812,50,269.159036,1.0
-302.864935,50,273.364997,0.0
-166.795438,50,276.558038,0.0
-140.744438,50,280.295314,0.0
-198.617087,50,284.245694,0.0
-118.777483,50,288.411254,0.0
-130.301703,50,293.001475,0.0
-235.860351,50,297.226181,0.0
-92.746375,50,301.035389,0.0
-96.624479,50,304.616442,0.0
-57.420202,50,308.243073,0.0
-102.507998,50,312.352061,0.0
-135.229474,50,315.979276,0.0
-83.781041,50,319.169677,0.0
-153.457479,50,323.083736,0.0
-268.86317,50,327.136635,0.0
-113.937095,50,330.77582,0.0
-192.254229,50,335.241552,0.0
-70.772946,50,339.887827,0.0
-270.924774,50,344.048666,0.0
-208.897103,50,347.797058,0.0
-88.44213,50,351.89668,0.0
-324.500208,50,355.872276,0.0
-229.052669,50,359.680669,0.0
-59.67277,50,363.574338,0.0
-53.426435,50,367.447962,0.0
