#{"t_start": 1645521539.7373033, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-100.502301,50,8.424128,0.0
-116.103029,50,8.718239,0.0
-117.579654,50,13.650263,0.0
-139.038131,50,17.529669,0.0
-152.724268,50,20.726797,0.0
-101.711514,50,24.47258,0.0
-127.146411,50,28.535374,0.0
-76.023697,50,32.382359,0.0
-97.92348,50,36.435997,0.0
-118.717322,50,40.753129,0.0
-114.078376,50,44.908089,0.0
-140.278261,50,48.818161,0.0
-89.719309,50,52.909651,0.0
-94.178409,50,56.927648,0.0
-111.513349,50,60.675893,0.0
-153.173238,50,64.651637,0.0
-106.19225,50,68.526814,0.0
-182.071335,50,72.388164,0.0
-71.712149,50,76.292251,0.0
-123.009714,50,80.282228,0.0
-157.002446,50,84.212715,0.0
-180.797069,50,87.943369,0.0
-99.1511,50,91.950845,0.0
-86.246335,50,95.95823,0.0
-214.990734,50,100.16581,0.0
-61.571243,50,104.177552,0.0
-81.896823,50,108.037901,0.0
-101.308157,50,112.085679,0.0
-119.743021,50,116.081955,0.0
-75.110226,50,120.374015,0.0
-129.318935,50,124.281543,0.0
-98.404614,50,128.154922,0.0
-160.54542,50,131.993254,0.0
-174.249715,50,136.05776,0.0
-181.898361,50,140.183207,0.0
-128.529485,50,144.133122,0.0
-77.266665,50,148.128698,0.0
-92.740653,50,152.410534,0.0
-136.678197,50,156.182351,0.0
-104.501281,50,160.073253,0.0
-114.218832,50,164.274158,0.0
-71.466974,50,168.505756,0.0
-89.686378,50,172.391965,0.0
-83.42876,50,176.465539,0.0
-95.163982,50,180.458925,0.0
-86.096949,50,184.482403,0.0
-75.129051,50,187.537102,0.0
-220.936447,50,191.287604,0.0
-76.64374,50,194.996829,0.0
-67.252744,50,198.963398,0.0
-95.370421,50,202.834683,0.0
-111.951685,50,206.777709,0.0
-137.323306,50,210.461682,0.0
-70.5286,50,214.30196,0.0
-85.49064,50,218.040352,0.0
-62.697695,50,221.957597,1.0
-133.579354,50,225.153309,0.0
-61.058445,50,228.86858,0.0
-107.618846,50,232.963924,0.0
-176.820731,50,236.978561,0.0
-175.25168,50,241.085767,0.0
-114.500391,50,245.203619,0.0
-65.224792,50,249.25391,0.0
-103.801358,50,253.389813,0.0
-56.060384,50,257.575551,0.0
-59.202917,50,261.604348,0.0
-70.369837,50,265.755939,0.0
-8.673676,50,269.901401,1.0
-76.140935,50,273.911263,0.0
-90.469655,50,278.006683,0.0
-68.183449,50,282.18209,0.0
-81.830011,50,286.206422,0.0
-77.796167,50,290.333752,0.0
-82.284562,50,294.45448,0.0
-107.534763,50,298.833444,0.0
-109.223287,50,303.076986,0.0
-81.022604,50,307.304457,0.0
-67.612516,50,311.583477,0.0
-62.792864,50,315.779689,0.0
-67.591221,50,320.111547,0.0
-56.903557,50,324.084772,0.0
-94.788304,50,328.15031,0.0
-66.015351,50,332.094392,0.0
-78.709567,50,336.210639,0.0
-57.464334,50,340.29122,0.0
-66.37963,50,344.188564,0.0
