#{"t_start": 1645444691.9445074, "env_id": "PandaPickAndPlace-v1"}
r,l,t,is_success
-50.0,50,4.661938,0.0
-50.0,50,4.810493,0.0
-50.0,50,7.701746,0.0
-50.0,50,9.47611,0.0
-7.0,50,11.503026,1.0
-50.0,50,13.244451,0.0
-50.0,50,15.078372,0.0
-50.0,50,16.8946,0.0
-50.0,50,18.619128,0.0
-50.0,50,20.463835,0.0
-50.0,50,22.33721,0.0
-11.0,50,24.234179,1.0
-7.0,50,26.449113,1.0
-22.0,50,28.550694,0.0
-7.0,50,30.357709,1.0
-50.0,50,32.110611,0.0
-7.0,50,33.880088,1.0
-50.0,50,35.613045,0.0
-50.0,50,37.387368,0.0
-50.0,50,39.238093,0.0
-50.0,50,40.964437,0.0
-9.0,50,43.000365,1.0
-48.0,50,45.048905,0.0
-50.0,50,46.917806,0.0
-50.0,50,48.686172,0.0
-50.0,50,50.4143,0.0
-50.0,50,52.229768,0.0
-50.0,50,54.034326,0.0
-48.0,50,55.598585,0.0
-50.0,50,57.072842,0.0
-48.0,50,58.625948,0.0
-50.0,50,60.139308,0.0
-50.0,50,61.783604,0.0
-50.0,50,63.676936,0.0
-9.0,50,65.609504,0.0
-50.0,50,67.493498,0.0
-11.0,50,69.518301,1.0
-50.0,50,71.348931,0.0
-7.0,50,73.265516,1.0
-50.0,50,75.231941,0.0
-45.0,50,77.132817,0.0
-50.0,50,78.978421,0.0
-9.0,50,81.101166,1.0
-50.0,50,82.878009,0.0
-30.0,50,84.644839,0.0
-9.0,50,86.469019,1.0
-42.0,50,88.245051,0.0
-17.0,50,89.716629,1.0
-50.0,50,91.138557,0.0
-50.0,50,92.623767,0.0
-50.0,50,94.070322,0.0
-50.0,50,95.560525,0.0
-50.0,50,97.162755,0.0
-50.0,50,99.192196,0.0
-50.0,50,100.602187,0.0
-6.0,50,102.33892,1.0
-50.0,50,103.773882,0.0
-50.0,50,105.113613,0.0
-50.0,50,106.605164,0.0
-8.0,50,108.278897,1.0
-31.0,50,110.384344,0.0
-50.0,50,111.783845,0.0
-5.0,50,113.380577,1.0
-36.0,50,115.129283,0.0
-50.0,50,117.016439,0.0
-50.0,50,118.684926,0.0
-50.0,50,120.557121,0.0
0.0,50,122.384934,1.0
-50.0,50,124.271549,0.0
-50.0,50,126.127332,0.0
-50.0,50,127.880559,0.0
-50.0,50,129.793048,0.0
-50.0,50,131.661314,0.0
-50.0,50,133.502033,0.0
-50.0,50,135.308834,0.0
-50.0,50,137.018878,0.0
-50.0,50,138.73336,0.0
-50.0,50,140.325643,0.0
-50.0,50,141.767711,0.0
-50.0,50,143.224001,0.0
-50.0,50,144.661633,0.0
-50.0,50,146.249332,0.0
-21.0,50,148.177017,1.0
-50.0,50,149.967043,0.0
-50.0,50,151.815201,0.0
-50.0,50,153.561701,0.0
-50.0,50,155.351865,0.0
-50.0,50,157.226941,0.0
-50.0,50,158.976827,0.0
-50.0,50,160.745885,0.0
-4.0,50,162.694732,1.0
-50.0,50,164.469234,0.0
-50.0,50,166.461566,0.0
-50.0,50,168.281907,0.0
-50.0,50,170.113527,0.0
-50.0,50,171.981755,0.0
-9.0,50,174.067579,1.0
-39.0,50,176.03461,0.0
-50.0,50,177.854795,0.0
-50.0,50,179.71323,0.0
-7.0,50,185.518039,1.0
-50.0,50,187.4206,0.0
-5.0,50,189.442499,1.0
-50.0,50,191.320863,0.0
-50.0,50,193.087463,0.0
-50.0,50,194.782877,0.0
-50.0,50,196.549329,0.0
-50.0,50,198.368252,0.0
-50.0,50,200.179362,0.0
-50.0,50,202.073915,0.0
-9.0,50,203.971951,1.0
-25.0,50,205.785028,0.0
-50.0,50,207.455009,0.0
-50.0,50,208.923503,0.0
-50.0,50,210.463003,0.0
-50.0,50,212.159325,0.0
-50.0,50,213.749574,0.0
-50.0,50,215.362401,0.0
-50.0,50,217.066156,0.0
-50.0,50,218.64177,0.0
-50.0,50,220.125364,0.0
-50.0,50,221.567621,0.0
-50.0,50,222.995515,0.0
-50.0,50,224.449192,0.0
-50.0,50,225.907986,0.0
-50.0,50,227.43545,0.0
-50.0,50,229.363193,0.0
-50.0,50,230.904226,0.0
-50.0,50,232.43445,0.0
-50.0,50,233.888751,0.0
-50.0,50,235.35432,0.0
-50.0,50,236.79514,0.0
-50.0,50,238.374489,0.0
-24.0,50,240.468642,1.0
-14.0,50,241.965293,1.0
-50.0,50,243.718237,0.0
-50.0,50,245.599158,0.0
0.0,50,247.486376,1.0
-9.0,50,249.394658,1.0
-50.0,50,251.195617,0.0
-50.0,50,253.088645,0.0
-41.0,50,255.05591,0.0
-50.0,50,256.887492,0.0
-50.0,50,258.719072,0.0
-50.0,50,260.612488,0.0
-50.0,50,262.459357,0.0
-29.0,50,264.465514,1.0
-50.0,50,266.291439,0.0
-50.0,50,268.090241,0.0
-50.0,50,269.905813,0.0
-45.0,50,271.738495,0.0
-8.0,50,273.670941,1.0
-50.0,50,275.547437,0.0
-50.0,50,277.349861,0.0
-50.0,50,279.19274,0.0
-50.0,50,281.042345,0.0
-50.0,50,282.930686,0.0
-50.0,50,284.8119,0.0
-50.0,50,286.641374,0.0
-50.0,50,288.501933,0.0
0.0,50,290.353406,1.0
-47.0,50,292.235219,0.0
-50.0,50,293.963179,0.0
-50.0,50,295.915039,0.0
-50.0,50,297.832552,0.0
-50.0,50,299.819226,0.0
-50.0,50,301.72267,0.0
-50.0,50,303.573755,0.0
-50.0,50,305.413171,0.0
-50.0,50,307.389798,0.0
-50.0,50,309.235456,0.0
-50.0,50,310.739024,0.0
-50.0,50,312.40184,0.0
-50.0,50,314.032553,0.0
-50.0,50,315.534062,0.0
-50.0,50,317.274365,0.0
-50.0,50,319.08711,0.0
-7.0,50,320.898703,1.0
-50.0,50,322.731284,0.0
-50.0,50,324.531078,0.0
-50.0,50,326.394178,0.0
-50.0,50,328.358864,0.0
-50.0,50,330.246882,0.0
-50.0,50,332.100385,0.0
0.0,50,333.979081,1.0
-50.0,50,335.768344,0.0
-50.0,50,337.430313,0.0
-5.0,50,339.078872,1.0
-50.0,50,340.782397,0.0
-50.0,50,342.28586,0.0
-50.0,50,343.851629,0.0
0.0,50,345.342358,1.0
-50.0,50,346.836817,0.0
-50.0,50,348.259326,0.0
-50.0,50,349.694049,0.0
-50.0,50,351.734081,0.0
-50.0,50,353.171687,0.0
-50.0,50,354.724524,0.0
-50.0,50,356.18445,0.0
-50.0,50,357.637939,0.0
-50.0,50,363.527758,0.0
-11.0,50,365.475163,1.0
-8.0,50,367.522407,1.0
-7.0,50,369.587041,1.0
